Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",22y 284d,60 (36-1-23 60.83%),27 (0.45),26 (12-1-13 48.08%),7 (0.27)
26,"Burgoyne, Peter",20y 80d,19 (9-1-9 50.00%),18 (0.95),←,
6,"Cummings, Scott",24y 91d,65 (37-3-25 59.23%),164 (2.52),25 (12-1-12 50.00%),81 (3.24)
28,"Daniels, Stephen",21y 228d,13 (6-1-6 50.00%),1 (0.08),←,
19,"Dickie, Donald",25y 346d,26 (12-1-13 48.08%),7 (0.27),←,
11,"Eagleton, Nathan",19y 160d,22 (10-1-11 47.73%),18 (0.82),←,
17,"Fiegert, Nigel",22y 81d,8 (4-0-4 50.00%),3 (0.38),←,
8,"Francis, Fabian",24y 177d,41 (17-1-23 42.68%),22 (0.54),18 (10-1-7 58.33%),5 (0.28)
10,"Francou, Josh",23y 255d,26 (12-1-13 48.08%),17 (0.65),←,
38,"James, Roger",22y 180d,18 (9-1-8 52.78%),6 (0.33),←,
29,"Kingsley, Adam",22y 242d,16 (9-0-7 56.25%),6 (0.38),←,
20,"Lade, Brendon",21y 283d,26 (12-1-13 48.08%),19 (0.73),←,
9,"Lyle, Brayden",25y 44d,50 (25-1-24 51.00%),10 (0.20),24 (11-1-12 47.92%),5 (0.21)
33,"Mead, Darren",27y 21d,26 (12-1-13 48.08%),2 (0.08),←,
13,"Morton, Danny",24y 292d,34 (6-0-28 17.65%),17 (0.50),4 (2-0-2 50.00%),
4,"Naish, Chris",26y 204d,147 (61-1-85 41.84%),216 (1.47),4 (2-0-2 50.00%),4 (1.00)
14,"Paxman, Stephen",27y 136d,128 (34-1-93 26.95%),18 (0.14),26 (12-1-13 48.08%),
30,"Poole, Darryl",26y 18d,14 (6-0-8 42.86%),9 (0.64),←,
2,"Primus, Matthew",23y 97d,46 (13-1-32 29.35%),12 (0.26),26 (12-1-13 48.08%),7 (0.27)
16,"Tredrea, Warren",19y 116d,5 (2-0-3 40.00%),5 (1.00),←,
1,"Wanganeen, Gavin",24y 305d,149 (84-4-61 57.72%),79 (0.53),22 (11-1-10 52.27%),16 (0.73)
15,"Wilson, Michael",21y 149d,26 (12-1-13 48.08%),15 (0.58),←,
Totals,Totals,23y 189d,965 (428-22-515 44.35%),691 (0.72),,
C,"Cahill, John",57y 357d,73 (39-1-33 54.11%),,26 (12-1-13 48.08%),
