Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
38,"Byrne, Ciaran",13,3,1,14,,,,2.0,2.0,4.0,,3.0,2.0,2.0,,3.0,11.0,,,3.0,,,69.0
41,"Casboult, Levi",4,3,3,7,,1.0,16.0,1.0,,2.0,1.0,3.0,1.0,3.0,,6.0,2.0,2.0,1.0,5.0,,,90.0
9,"Cripps, Patrick",10,2,14,24,1,2.0,,6.0,,4.0,10.0,3.0,5.0,2.0,,20.0,3.0,1.0,1.0,1.0,,,82.0
28,"Cuningham, David",7,4,14,21,,,,3.0,1.0,4.0,,4.0,,,,6.0,14.0,,,,3.0,,78.0
30,"Curnow, Charlie",12,6,6,18,2,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,,12.0,7.0,2.0,2.0,3.0,1.0,,86.0
35,"Curnow, Ed",19,7,19,38,,2.0,,10.0,4.0,7.0,4.0,2.0,2.0,,1.0,14.0,23.0,,,1.0,,,84.0
2,"Dow, Paddy",4,1,7,11,,,,2.0,,6.0,1.0,1.0,,,,8.0,4.0,,,1.0,,,70.0
25,"Fisher, Zac",9,1,9,18,1,,,8.0,,5.0,3.0,1.0,,1.0,,10.0,10.0,,1.0,2.0,,1.0,74.0
21,"Garlett, Jarrod",8,1,3,11,,,,3.0,,2.0,,2.0,1.0,,,4.0,7.0,,,,,,73.0
14,"Jones, Liam",6,7,7,13,,,,1.0,,1.0,1.0,2.0,,2.0,,7.0,6.0,2.0,,8.0,,,90.0
13,"Lamb, Jed",7,3,4,11,1,1.0,,3.0,1.0,1.0,,1.0,2.0,,,5.0,6.0,,1.0,1.0,,1.0,72.0
22,"Marchbank, Caleb",12,5,5,17,,,,2.0,4.0,4.0,,3.0,,1.0,,5.0,12.0,,,11.0,,,95.0
18,"Mullett, Aaron",22,6,6,28,,1.0,,2.0,4.0,6.0,6.0,7.0,,1.0,,13.0,14.0,,,1.0,,1.0,86.0
3,"Murphy, Marc",16,7,14,30,1,,,3.0,1.0,5.0,5.0,8.0,2.0,1.0,,9.0,22.0,,,,,,93.0
24,"OShea, Cameron",6,2,8,14,,,2.0,3.0,2.0,2.0,,6.0,,3.0,,4.0,10.0,,,7.0,,,76.0
5,"Petrevski-Seton, Sam",19,6,5,24,,,,3.0,4.0,1.0,3.0,4.0,2.0,2.0,,6.0,17.0,,,1.0,1.0,,74.0
20,"Plowman, Lachie",12,6,5,17,,,,2.0,4.0,2.0,,4.0,2.0,2.0,,4.0,13.0,,,4.0,,,97.0
29,"Polson, Cameron",3,,4,7,,1.0,,6.0,,1.0,,2.0,1.0,1.0,,4.0,5.0,,,,,,73.0
6,"Simpson, Kade",22,4,7,29,,,,1.0,5.0,3.0,1.0,1.0,2.0,,,9.0,19.0,,,2.0,5.0,,94.0
39,"Thomas, Dale",5,4,9,14,,,,1.0,,1.0,1.0,2.0,2.0,,,6.0,8.0,1.0,,1.0,1.0,,78.0
23,"Weitering, Jacob",4,4,1,5,1,,,2.0,1.0,2.0,,1.0,1.0,1.0,,1.0,4.0,,,2.0,,,83.0
46,"Wright, Matthew",11,4,5,16,2,1.0,,2.0,,2.0,,2.0,,1.0,,4.0,10.0,1.0,2.0,2.0,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,86,156,387,9,13.0,19.0,67.0,33.0,67.0,37.0,64.0,26.0,24.0,1.0,160.0,227.0,9.0,8.0,56.0,11.0,4.0,
Opposition,Opposition,221,77,129,350,15,11.0,58.0,93.0,55.0,50.0,46.0,68.0,24.0,26.0,5.0,166.0,181.0,6.0,8.0,56.0,10.0,10.0,
