Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",31y 158d,243 (158-2-83 65.43%),451 (1.86),←,
8,"Frost, Sam",28y 233d,134 (51-2-81 38.81%),8 (0.06),43 (15-2-26 37.21%),
24,"Grainger-Barras, Denver",20y 1d,10 (5-1-4 55.00%),,←,
19,"Gunston, Jack",30y 184d,214 (134-1-79 62.85%),409 (1.91),200 (129-1-70 64.75%),389 (1.95)
15,"Hardwick, Blake",25y 72d,107 (51-2-54 48.60%),6 (0.06),←,
4,"Impey, Jarman",26y 283d,136 (68-0-68 50.00%),55 (0.40),61 (28-0-33 45.90%),21 (0.34)
9,"Jiath, Changkuoth",22y 309d,28 (9-0-19 32.14%),,←,
23,"Koschitzke, Jacob",21y 281d,21 (7-2-12 38.10%),27 (1.29),←,
2,"Lewis, Mitch",23y 186d,41 (15-2-24 39.02%),62 (1.51),←,
31,"Macdonald, Connor",19y 95d,5 (3-0-2 60.00%),2 (0.40),←,
3,"Mitchell, Tom",28y 322d,155 (82-3-70 53.87%),73 (0.47),90 (40-3-47 46.11%),35 (0.39)
13,"Moore, Dylan",22y 257d,35 (12-1-22 35.71%),42 (1.20),←,
1,"Morrison, Harry",23y 157d,62 (28-1-33 45.97%),13 (0.21),←,
11,"Nash, Conor",23y 264d,34 (17-1-16 51.47%),14 (0.41),←,
44,"Newcombe, Jai",20y 259d,12 (6-2-4 58.33%),3 (0.25),←,
10,"OMeara, Jaeger",28y 54d,127 (58-2-67 46.46%),63 (0.50),83 (40-2-41 49.40%),36 (0.43)
21,"Phillips, Tom",25y 346d,114 (61-4-49 55.26%),57 (0.50),25 (10-2-13 44.00%),13 (0.52)
37,"Reeves, Ned",23y 169d,10 (4-1-5 45.00%),2 (0.20),←,
14,"Scrimshaw, Jack",23y 226d,52 (19-1-32 37.50%),4 (0.08),48 (19-1-28 40.63%),4 (0.08)
26,"Shiels, Liam",30y 354d,244 (154-3-87 63.73%),86 (0.35),←,
6,"Sicily, James",27y 102d,98 (53-1-44 54.59%),58 (0.59),←,
25,"Ward, Josh",18y 244d,5 (3-0-2 60.00%),1 (0.20),←,
5,"Worpel, James",23y 84d,73 (32-2-39 45.21%),26 (0.36),←,
Totals,Totals,24y 297d,1960 (1030-34-896 52.55%),1462 (0.75),,
C,"Mitchell, Sam",39y 188d,5 (3-0-2 60.00%),,←,
