Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",22y 160d,21 (10-0-11 47.62%),1 (0.05),←,
24,"Burton, Brett",21y 12d,8 (4-0-4 50.00%),9 (1.13),←,
44,"Caven, Peter",29y,128 (60-0-68 46.88%),53 (0.41),71 (39-0-32 54.93%),32 (0.45)
14,"Connell, Matthew",26y 286d,79 (35-0-44 44.30%),24 (0.30),76 (33-0-43 43.42%),24 (0.32)
9,"Edwards, Tyson",22y 283d,69 (37-0-32 53.62%),31 (0.45),←,
36,"Goodwin, Simon",22y 141d,36 (25-0-11 69.44%),12 (0.33),←,
34,"Hart, Ben",24y 311d,166 (85-1-80 51.51%),32 (0.19),←,
1,"Herbert, Lucas",21y 245d,3 (1-0-2 33.33%),1 (0.33),←,
11,"James, Brett",26y 152d,90 (47-1-42 52.78%),45 (0.50),48 (30-0-18 62.50%),19 (0.40)
35,"Jameson, Rod",28y 320d,142 (74-1-67 52.46%),109 (0.77),←,
3,"Jarman, Darren",32y 108d,183 (108-0-75 59.02%),271 (1.48),74 (43-0-31 58.11%),149 (2.01)
28,"Johnson, Kane",21y 62d,44 (24-0-20 54.55%),12 (0.27),←,
5,"Koster, Kym",26y 104d,104 (62-1-41 60.10%),37 (0.36),66 (42-0-24 63.64%),24 (0.36)
23,"McLeod, Andrew",22y 285d,87 (47-0-40 54.02%),84 (0.97),←,
22,"Perrie, Ian",20y 37d,4 (2-0-2 50.00%),2 (0.50),←,
15,"Pittman, David",30y 82d,124 (62-1-61 50.40%),34 (0.27),←,
32,"Ricciuto, Mark",23y 342d,136 (66-1-69 48.90%),89 (0.65),←,
10,"Robran, Matthew",28y 58d,93 (54-0-39 58.06%),93 (1.00),86 (50-0-36 58.14%),88 (1.02)
7,"Smart, Nigel",29y 360d,174 (87-1-86 50.29%),86 (0.49),←,
20,"Stenglein, Tyson",18y 304d,1 (0-0-1 0.00%),,←,
19,"Stevens, Mark",23y 203d,49 (33-0-16 67.35%),39 (0.80),28 (17-0-11 60.71%),19 (0.68)
29,"Thiessen, James",25y 95d,39 (19-0-20 48.72%),16 (0.41),32 (19-0-13 59.38%),13 (0.41)
Totals,Totals,24y 346d,1780 (942-7-831 52.92%),1080 (0.61),,
C,"Blight, Malcolm",49y 89d,221 (132-0-89 59.73%),,60 (37-0-23 61.67%),
