Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Caldwell, Jye",7,5,13,20,,,,6.0,1.0,4.0,1.0,1.0,,,,9.0,12.0,,,1.0,,3.0,78.0
13,"Cox, Nik",6,5,12,18,,,,3.0,2.0,1.0,1.0,3.0,,,,6.0,12.0,,,2.0,,,81.0
2,"Draper, Sam",8,2,2,10,,,21.0,1.0,3.0,3.0,3.0,1.0,2.0,,,7.0,2.0,1.0,,3.0,,,77.0
22 ↓,"Durham, Sam",2,1,9,11,,,,5.0,,,2.0,2.0,2.0,1.0,,7.0,5.0,,,,,,46.0
28,"Duursma, Xavier",15,6,8,23,1,,,4.0,,1.0,2.0,2.0,2.0,,,6.0,15.0,,,1.0,,1.0,85.0
17,"Goldstein, Todd",4,2,5,9,,,12.0,,,2.0,2.0,,2.0,,,6.0,3.0,1.0,,,,1.0,57.0
11,"Gresham, Jade",4,,4,8,,1.0,,1.0,,2.0,2.0,3.0,1.0,1.0,,5.0,3.0,,,,,1.0,79.0
21,"Heppell, Dyson",23,12,7,30,,,,2.0,3.0,1.0,2.0,2.0,,,,6.0,21.0,1.0,1.0,3.0,,,83.0
19 ↑,"Hind, Nick",5,3,,5,,1.0,,2.0,,2.0,,,,,,1.0,4.0,,1.0,,,,28.0
8,"Hobbs, Ben",9,3,9,18,,,,5.0,,5.0,2.0,3.0,,1.0,,7.0,12.0,1.0,,2.0,,1.0,73.0
23,"Jones, Harry",9,10,4,13,2,,,1.0,,1.0,,2.0,,1.0,,4.0,11.0,1.0,3.0,3.0,,,81.0
29,"Kelly, Jake",8,5,7,15,,,,2.0,1.0,2.0,1.0,1.0,,,,7.0,10.0,,1.0,3.0,,,94.0
4,"Langford, Kyle",9,6,3,12,3,2.0,1.0,1.0,,2.0,1.0,4.0,,,1.0,6.0,7.0,,5.0,3.0,,,100.0
15,"Laverde, Jayden",7,5,7,14,,,,4.0,3.0,,,1.0,,,,3.0,11.0,,,7.0,,,98.0
37,"Martin, Nic",31,8,13,44,,1.0,,1.0,12.0,3.0,3.0,7.0,,1.0,3.0,8.0,29.0,,,4.0,2.0,,97.0
1,"McGrath, Andrew",19,8,11,30,1,,,2.0,5.0,8.0,,4.0,2.0,1.0,,8.0,20.0,1.0,,2.0,,1.0,77.0
32,"McKay, Ben",11,9,7,18,,,,2.0,2.0,,,2.0,,,,9.0,11.0,4.0,,7.0,,,100.0
47,"Menzie, Jye",4,2,3,7,,1.0,,1.0,,2.0,,1.0,,,,4.0,2.0,1.0,1.0,,1.0,,75.0
7,"Merrett, Zach",15,3,15,30,,,,6.0,3.0,2.0,7.0,4.0,2.0,,,14.0,18.0,,,1.0,,,78.0
3,"Parish, Darcy",12,4,14,26,,1.0,,8.0,3.0,3.0,5.0,7.0,1.0,2.0,,11.0,15.0,,,1.0,,,85.0
16,"Perkins, Archie",11,1,9,20,,1.0,,3.0,1.0,4.0,2.0,,1.0,,,6.0,12.0,,,,,,71.0
27,"Redman, Mason",19,8,6,25,,,,4.0,3.0,2.0,,4.0,,,,1.0,21.0,,,1.0,,,79.0
25,"Stringer, Jake",10,5,1,11,3,1.0,,2.0,,3.0,1.0,8.0,1.0,3.0,,5.0,5.0,1.0,3.0,3.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,248,113,169,417,10,11.0,34.0,66.0,42.0,53.0,37.0,62.0,16.0,11.0,4.0,146.0,261.0,12.0,15.0,47.0,3.0,8.0,
Opposition,Opposition,213,93,179,392,9,13.0,27.0,61.0,42.0,51.0,32.0,61.0,11.0,16.0,2.0,133.0,254.0,10.0,13.0,41.0,7.0,8.0,
