Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",18,8.0,7.0,25,1.0,1.0,,3.0,,7.0,6.0,3.0,1.0,4.0,,9.0,16,1.0,1.0,1.0,1.0,,
10,"Ashcroft, Marcus",6,6.0,17.0,23,,,,4.0,3.0,1.0,2.0,,1.0,,,8.0,16,,,,1.0,,
20,"Black, Simon",5,,6.0,11,,,,2.0,,2.0,5.0,,,2.0,,8.0,3,,,1.0,,,
26,"Bolton, Craig",6,5.0,5.0,11,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,4.0,8,1.0,,1.0,,,
36,"Bradshaw, Daniel",5,4.0,,5,,1.0,,,,1.0,,1.0,,1.0,,2.0,3,1.0,2.0,,,,
16,"Brown, Jonathan",9,7.0,4.0,13,1.0,2.0,,,1.0,4.0,,1.0,,2.0,,4.0,9,2.0,2.0,1.0,,,
38,"Clarke, Nathan",4,1.0,3.0,7,,,,,1.0,2.0,,,,,,1.0,6,,,,,,
21,"Cupido, Damian",12,6.0,,12,2.0,2.0,,3.0,,2.0,1.0,1.0,,1.0,,2.0,11,,3.0,1.0,,,
1,"Headland, Des",14,9.0,1.0,15,3.0,4.0,,1.0,,2.0,,1.0,1.0,,,1.0,13,,3.0,,,,
2,"Johnson, Chris",9,6.0,3.0,12,,,,1.0,8.0,,1.0,2.0,1.0,,,3.0,9,1.0,,1.0,,,
41,"Kennedy, Matthew",4,3.0,1.0,5,,,2.0,1.0,2.0,,,2.0,,,,,5,,,,1.0,,
44,"Lappin, Nigel",13,9.0,13.0,26,,,,4.0,5.0,3.0,4.0,3.0,1.0,,,7.0,19,,,,3.0,,
11,"Lynch, Alastair",5,3.0,3.0,8,2.0,2.0,,2.0,1.0,,,1.0,1.0,3.0,,4.0,4,,2.0,1.0,,,
43,"McDonald, Beau",5,3.0,3.0,8,,,23.0,1.0,,,2.0,1.0,1.0,1.0,,3.0,4,,,,,,
15,"Michael, Mal",4,5.0,4.0,8,,,,,1.0,,,,,,,2.0,6,,,1.0,,,
8,"Notting, Tim",13,7.0,7.0,20,,1.0,,1.0,3.0,3.0,1.0,1.0,,1.0,,6.0,14,,,2.0,3.0,,
24,"Picken, Marcus",11,4.0,3.0,14,1.0,1.0,,5.0,3.0,3.0,1.0,1.0,1.0,,,5.0,9,1.0,1.0,1.0,1.0,,
13,"Pike, Martin",9,8.0,9.0,18,,,,,2.0,2.0,1.0,1.0,,,,5.0,13,1.0,,,,,
28,"Robbins, Ben",6,2.0,7.0,13,,,,1.0,,3.0,4.0,1.0,1.0,1.0,,7.0,7,,,,,,
22,"Scott, Chris",16,7.0,8.0,24,,,,,4.0,5.0,,2.0,,,,5.0,18,,,2.0,,,
3,"Voss, Michael",14,5.0,4.0,18,2.0,1.0,,,,9.0,4.0,3.0,,2.0,,7.0,11,1.0,3.0,,1.0,,
33,"White, Darryl",14,10.0,6.0,20,,,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,,7.0,13,1.0,,3.0,1.0,,
Totals,Totals,202,118.0,114.0,316,12.0,15.0,28.0,32.0,38.0,53.0,35.0,28.0,11.0,19.0,,100.0,217,10.0,17.0,16.0,12.0,,
Opposition,Opposition,204,98.0,107.0,311,21.0,14.0,22.0,21.0,35.0,66.0,39.0,29.0,19.0,11.0,6.0,107.0,199,12.0,17.0,23.0,17.0,,
