Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",31y 52d,255 (145-0-110 56.86%),217 (0.85),132 (61-0-71 46.21%),97 (0.73)
21,"Black, Heath",27y 329d,170 (67-0-103 39.41%),73 (0.43),116 (45-0-71 38.79%),54 (0.47)
24,"Campbell, Adam",22y 87d,2 (2-0-0 100.00%),1 (0.50),←,
2,"Carr, Josh",26y 358d,154 (103-1-50 67.21%),84 (0.55),49 (26-0-23 53.06%),24 (0.49)
9,"Carr, Matthew",28y 114d,144 (60-1-83 42.01%),62 (0.43),116 (53-0-63 45.69%),60 (0.52)
15,"Crowley, Ryan",23y 48d,35 (20-0-15 57.14%),34 (0.97),←,
25,"Dodd, Steven",23y 306d,46 (25-0-21 54.35%),1 (0.02),←,
27,"Gilmore, Daniel",24y 51d,22 (13-0-9 59.09%),5 (0.23),←,
14,"Grover, Antoni",27y 42d,112 (51-0-61 45.54%),14 (0.13),←,
4,"Hasleby, Paul",25y 314d,150 (63-0-87 42.00%),95 (0.63),←,
43,"Hayden, Roger",26y 134d,62 (35-0-27 56.45%),5 (0.08),←,
11,"Headland, Des",26y 91d,133 (85-0-48 63.91%),131 (0.98),81 (45-0-36 55.56%),79 (0.98)
8,"McManus, Shaun",31y 72d,199 (79-0-120 39.70%),85 (0.43),←,
18,"McPharlin, Luke",25y 142d,96 (54-0-42 56.25%),63 (0.66),84 (46-0-38 54.76%),60 (0.71)
16,"Mundy, David",21y 276d,46 (26-0-20 56.52%),3 (0.07),←,
23,"Parker, Shane",34y 63d,235 (94-0-141 40.00%),10 (0.04),←,
29,"Pavlich, Matthew",25y 112d,157 (70-0-87 44.59%),257 (1.64),←,
31,"Sandilands, Aaron",24y 137d,82 (48-0-34 58.54%),24 (0.29),←,
6,"Solomon, Dean",27y 103d,162 (93-1-68 57.72%),59 (0.36),4 (1-0-3 25.00%),3 (0.75)
17,"Tarrant, Chris",26y 216d,165 (76-0-89 46.06%),308 (1.87),4 (1-0-3 25.00%),9 (2.25)
19,"Walker, James",28y 97d,145 (58-0-87 40.00%),13 (0.09),←,
1,"Webster, Luke",24y 332d,28 (14-0-14 50.00%),10 (0.36),←,
Totals,Totals,26y 175d,2600 (1281-3-1316 49.27%),1554 (0.60),,
C,"Connolly, Chris",44y 28d,119 (63-0-56 52.94%),,118 (62-0-56 52.54%),
