Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",25y 218d,80 (39-0-41 48.75%),11 (0.14),←,
26,"Bickley, Mark",32y 343d,243 (120-0-123 49.38%),71 (0.29),←,
35,"Biglands, Rhett",24y 312d,41 (21-0-20 51.22%),13 (0.32),←,
10,"Bode, Matthew",23y 14d,45 (20-0-25 44.44%),39 (0.87),16 (9-0-7 56.25%),14 (0.88)
24,"Burton, Brett",24y 70d,59 (27-0-32 45.76%),76 (1.29),←,
4,"Clarke, Matthew",28y 298d,170 (81-2-87 48.24%),26 (0.15),40 (19-0-21 47.50%),7 (0.17)
1,"Crowell, Andrew",24y 332d,30 (13-0-17 43.33%),10 (0.33),←,
11,"Doughty, Michael",22y 342d,20 (13-0-7 65.00%),12 (0.60),←,
9,"Edwards, Tyson",25y 341d,141 (71-0-70 50.35%),81 (0.57),←,
21,"Gallagher, James",22y 238d,13 (6-0-7 46.15%),6 (0.46),←,
36,"Goodwin, Simon",25y 199d,110 (59-0-51 53.64%),54 (0.49),←,
34,"Hart, Ben",28y 4d,239 (119-1-119 50.00%),42 (0.18),←,
18,"Johncock, Graham",19y 265d,15 (9-0-6 60.00%),8 (0.53),←,
40,"Ladhams, Chris",21y 265d,18 (9-0-9 50.00%),6 (0.33),←,
39,"Mattner, Martin",19y 341d,2 (1-0-1 50.00%),,←,
16,"McGregor, Ken",21y 165d,42 (18-0-24 42.86%),17 (0.40),←,
6,"Nelson, Ben",25y 171d,51 (29-0-22 56.86%),7 (0.14),11 (7-0-4 63.64%),1 (0.09)
33,"Reilly, Brent",18y 243d,1 (1-0-0 100.00%),,←,
32,"Ricciuto, Mark",27y 35d,207 (98-1-108 47.58%),160 (0.77),←,
5,"Shir, Matthew",20y 304d,6 (2-0-4 33.33%),1 (0.17),←,
7,"Smart, Nigel",33y 53d,241 (119-1-121 49.59%),109 (0.45),←,
19,"Stevens, Mark",26y 261d,99 (57-0-42 57.58%),79 (0.80),78 (41-0-37 52.56%),59 (0.76)
Totals,Totals,24y 269d,1873 (932-5-936 49.76%),828 (0.44),,
C,"Ayres, Gary",41y 288d,176 (95-1-80 54.26%),,60 (30-0-30 50.00%),
