Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
31,"Batchelor, Jake",19y 132d,11 (3-1-7 31.82%),,←,
34,"Browne, Andrew",20y 353d,10 (3-0-7 30.00%),2 (0.20),←,
30,"Conca, Reece",18y 317d,13 (5-1-7 42.31%),,←,
9,"Cotchin, Trent",21y 79d,55 (23-1-31 42.73%),25 (0.45),←,
3,"Deledio, Brett",24y 68d,141 (51-4-86 37.59%),96 (0.68),←,
10,"Edwards, Shane",22y 243d,80 (23-4-53 31.25%),38 (0.47),←,
15,"Farmer, Mitch",22y 172d,25 (8-0-17 32.00%),6 (0.24),22 (8-0-14 36.36%),6 (0.27)
41,"Foley, Nathan",25y 290d,101 (33-3-65 34.16%),27 (0.27),←,
33,"Gourdis, David",22y 103d,4 (0-0-4 0.00%),,←,
6,"Grigg, Shaun",23y 67d,56 (23-1-32 41.96%),15 (0.27),13 (5-1-7 42.31%),5 (0.38)
27,"Hislop, Tom",23y 18d,25 (4-1-20 18.00%),12 (0.48),18 (4-1-13 25.00%),10 (0.56)
14,"Houli, Bachar",23y 44d,39 (15-2-22 41.03%),11 (0.28),13 (5-1-7 42.31%),2 (0.15)
23,"Jackson, Daniel",25y 61d,95 (29-3-63 32.11%),27 (0.28),←,
4,"Martin, Dustin",19y 364d,34 (11-1-22 33.82%),33 (0.97),←,
16,"McGuane, Luke",24y 133d,80 (25-3-52 33.13%),4 (0.05),←,
13,"Miller, Brad",27y 354d,142 (48-2-92 34.51%),97 (0.68),9 (4-0-5 44.44%),8 (0.89)
26,"Nahas, Robin",23y 227d,46 (12-2-32 28.26%),46 (1.00),←,
17,"Newman, Chris",29y 38d,188 (61-4-123 33.51%),28 (0.15),←,
18,"Rance, Alex",21y 259d,35 (7-1-27 21.43%),7 (0.20),←,
8,"Riewoldt, Jack",22y 237d,81 (27-3-51 35.19%),176 (2.17),←,
29,"Vickery, Ty",21y 25d,36 (12-2-22 36.11%),33 (0.92),←,
46,"Webberley, Jeromey",22y 348d,12 (4-0-8 33.33%),2 (0.17),←,
Totals,Totals,22y 361d,1309 (427-39-843 32.62%),685 (0.52),,
C,"Hardwick, Damien",38y 311d,35 (11-1-23 32.86%),,←,
