Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",23y 198d,54 (22-0-32 40.74%),44 (0.81),←,
7,"Black, Heath",20y 7d,25 (8-0-17 32.00%),14 (0.56),←,
32,"Bond, Chris",30y 129d,153 (66-1-86 43.46%),45 (0.29),31 (8-0-23 25.81%),5 (0.16)
22,"Carroll, Trent",21y 37d,21 (6-0-15 28.57%),1 (0.05),←,
31,"Clement, James",22y 273d,64 (21-0-43 32.81%),35 (0.55),←,
12,"Dodd, Brad",22y 73d,25 (8-0-17 32.00%),9 (0.36),←,
2,"Fletcher, Adrian",29y 237d,178 (78-2-98 44.38%),85 (0.48),26 (7-0-19 26.92%),12 (0.46)
35,"Gale, Mark",23y 28d,52 (17-0-35 32.69%),14 (0.27),←,
3,"Harding, Greg",22y 260d,56 (23-0-33 41.07%),1 (0.02),←,
17,"Holland, Brodie",19y 152d,18 (3-0-15 16.67%),16 (0.89),←,
11,"Kickett, Dale",31y 31d,136 (56-0-80 41.18%),54 (0.40),90 (33-0-57 36.67%),14 (0.16)
16,"Michael, Clem",22y 323d,15 (5-0-10 33.33%),2 (0.13),←,
6,"Modra, Tony",30y 95d,128 (57-1-70 44.92%),482 (3.77),10 (2-0-8 20.00%),42 (4.20)
25,"Norrish, Jason",27y 129d,94 (37-0-57 39.36%),15 (0.16),74 (25-0-49 33.78%),13 (0.18)
10,"OReilly, Stephen",26y 207d,125 (52-0-73 41.60%),19 (0.15),89 (31-0-58 34.83%),14 (0.16)
23,"Parker, Shane",26y 106d,76 (27-0-49 35.53%),5 (0.07),←,
36,"Prescott, Ashley",26y 266d,100 (49-1-50 49.50%),19 (0.19),10 (2-0-8 20.00%),4 (0.40)
33,"Shipp, Andrew",19y 329d,6 (2-0-4 33.33%),5 (0.83),←,
1,"Toia, Luke",21y 193d,48 (19-0-29 39.58%),27 (0.56),←,
19,"Walker, James",20y 140d,5 (1-0-4 20.00%),1 (0.20),←,
26,"Waterhouse, Clive",24y 346d,52 (19-0-33 36.54%),74 (1.42),←,
29,"Wira, Brad",27y 80d,72 (32-1-39 45.14%),7 (0.10),11 (2-0-9 18.18%),3 (0.27)
Totals,Totals,24y 199d,1503 (608-6-889 40.45%),974 (0.65),,
C,"Drum, Damian",38y 311d,10 (2-0-8 20.00%),,←,
