Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",10,1,12,22,,,,5.0,1.0,4.0,8.0,3.0,,2.0,,16.0,7.0,1.0,,6.0,,,85.0
17,"Bruce, Josh",1,1,1,2,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,92.0
12,"Cordy, Zaine",7,4,1,8,,,,2.0,1.0,2.0,,1.0,1.0,1.0,,5.0,4.0,1.0,1.0,7.0,,,100.0
9,"Crozier, Hayden",7,3,3,10,,,,,4.0,,,4.0,1.0,2.0,,2.0,8.0,,,1.0,,,75.0
35,"Daniel, Caleb",7,2,9,16,,,,3.0,3.0,,3.0,1.0,,1.0,,6.0,7.0,,,2.0,,,82.0
5,"Dunkley, Josh",11,1,8,19,,,1.0,7.0,,3.0,5.0,2.0,2.0,,,11.0,8.0,,,,,,77.0
44,"English, Tim",7,4,4,11,,,25.0,1.0,,1.0,1.0,3.0,,1.0,,8.0,4.0,1.0,,3.0,,,83.0
39,"Johannisen, Jason",7,2,7,14,,,,4.0,1.0,1.0,,3.0,,,,2.0,12.0,,,3.0,1.0,,79.0
42,"Keath, Alex",4,1,5,9,,,,1.0,,,,1.0,,,,3.0,8.0,,,7.0,,,100.0
21,"Liberatore, Tom",7,,17,24,,,,3.0,2.0,1.0,4.0,3.0,1.0,3.0,,20.0,7.0,,,,,,83.0
27,"Lipinski, Patrick",8,2,6,14,,,,3.0,,3.0,2.0,,,,,5.0,10.0,,,2.0,,,78.0
22,"Lloyd, Sam",9,6,6,15,2,1.0,,2.0,,2.0,,,,,,4.0,10.0,1.0,1.0,1.0,,1.0,79.0
11,"Macrae, Jack",13,3,14,27,,,2.0,7.0,2.0,5.0,5.0,2.0,2.0,1.0,,13.0,14.0,,,,,,89.0
16,"McLean, Toby",6,1,7,13,2,1.0,,5.0,,3.0,2.0,1.0,1.0,1.0,,5.0,7.0,,,1.0,,,83.0
20,"Richards, Ed",7,2,6,13,,1.0,,2.0,2.0,3.0,,4.0,,1.0,,9.0,5.0,1.0,1.0,,1.0,,73.0
6,"Smith, Bailey",9,1,11,20,,1.0,,4.0,,3.0,2.0,3.0,,1.0,,8.0,14.0,,,1.0,,,84.0
37,"Smith, Roarke",3,1,5,8,,,,2.0,,2.0,1.0,1.0,,,,4.0,3.0,,,2.0,,,68.0
23,"Vandermeer, Laitham",6,2,3,9,,4.0,,1.0,,3.0,1.0,,,,,1.0,8.0,,2.0,,,,80.0
3,"Wallis, Mitch",2,,6,8,,,,5.0,,2.0,,1.0,3.0,,,7.0,3.0,,,1.0,,2.0,83.0
19,"Weightman, Cody",3,,2,5,1,,,2.0,,1.0,,3.0,1.0,2.0,,3.0,2.0,,,,,,65.0
34,"Williams, Bailey",16,4,1,17,,,,4.0,7.0,,,1.0,1.0,,,6.0,8.0,1.0,,3.0,,,84.0
10,"Wood, Easton",6,3,1,7,,,,1.0,3.0,,,1.0,1.0,1.0,,2.0,5.0,,,4.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,156,44,135,291,5,12.0,28.0,64.0,26.0,39.0,34.0,39.0,14.0,17.0,,141.0,155.0,6.0,5.0,45.0,2.0,3.0,
Opposition,Opposition,172,67,127,299,8,7.0,44.0,78.0,33.0,35.0,33.0,50.0,17.0,14.0,6.0,142.0,157.0,21.0,7.0,55.0,1.0,7.0,
