Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",23y 304d,109 (59-0-50 54.13%),104 (0.95),←,
15,"Cameron, Leon",29y 231d,220 (120-3-97 55.23%),91 (0.41),48 (27-0-21 56.25%),23 (0.48)
9,"Campbell, Wayne",29y 210d,229 (109-1-119 47.82%),143 (0.62),←,
6,"Chaffey, Mark",24y 350d,85 (43-0-42 50.59%),19 (0.22),←,
24,"Coughlan, Mark",20y 1d,6 (4-0-2 66.67%),,←,
14,"Fiora, Aaron",21y 2d,25 (17-0-8 68.00%),8 (0.32),←,
2,"Gaspar, Darren",25y 336d,149 (71-0-78 47.65%),14 (0.09),128 (64-0-64 50.00%),13 (0.10)
20,"Hall, Ray",21y 176d,22 (14-0-8 63.64%),8 (0.36),←,
16,"Holland, Ben",24y 346d,116 (61-0-55 52.59%),113 (0.97),←,
23,"Houlihan, Adam",24y 15d,65 (36-1-28 56.15%),77 (1.18),4 (2-0-2 50.00%),2 (0.50)
39,"Kellaway, Andrew",26y 149d,85 (45-0-40 52.94%),18 (0.21),←,
21,"King, Clinton",24y 28d,64 (31-0-33 48.44%),20 (0.31),33 (21-0-12 63.64%),7 (0.21)
33,"Knights, Matthew",31y 198d,267 (116-0-151 43.45%),140 (0.52),←,
27,"Krakouer, Andrew",19y 76d,7 (2-0-5 28.57%),6 (0.86),←,
5,"Ottens, Brad",22y 86d,83 (43-0-40 51.81%),108 (1.30),←,
26,"Poyas, Ezra",21y 28d,8 (4-0-4 50.00%),6 (0.75),←,
18,"Rodan, David",18y 195d,4 (2-0-2 50.00%),4 (1.00),←,
4,"Rogers, Matthew",28y 147d,164 (90-1-73 55.18%),153 (0.93),←,
19,"Sziller, Steven",29y 127d,145 (69-1-75 47.93%),40 (0.28),27 (16-0-11 59.26%),2 (0.07)
32,"Tivendale, Greg",23y 2d,63 (33-0-30 52.38%),46 (0.73),←,
29,"Torney, Jason",24y 309d,100 (54-1-45 54.50%),12 (0.12),←,
36,"Zantuck, Ty",20y 65d,14 (6-0-8 42.86%),3 (0.21),←,
Totals,Totals,24y 104d,2030 (1029-8-993 50.69%),1133 (0.56),,
C,"Frawley, Danny",38y 225d,51 (29-0-22 56.86%),,←,
