Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",10,4,4,14,,,,1.0,3.0,2.0,,3.0,,,,4.0,10.0,,,,3.0,,75.0
17,"Burns, Scott",15,10,14,29,1,1.0,,3.0,4.0,3.0,2.0,3.0,,,,7.0,22.0,,2.0,1.0,,1.0,88.0
8,"Clement, James",12,6,5,17,,,,1.0,5.0,,,3.0,,1.0,,9.0,7.0,4.0,,2.0,1.0,,100.0
32,"Cloke, Travis",12,5,1,13,,1.0,1.0,,2.0,4.0,,3.0,1.0,1.0,,3.0,10.0,,,,,1.0,79.0
1,"Davis, Leon",8,2,3,11,3,,,1.0,,2.0,1.0,2.0,2.0,,,9.0,2.0,1.0,1.0,,1.0,1.0,92.0
4,"Didak, Alan",19,11,4,23,2,1.0,,1.0,1.0,9.0,1.0,5.0,2.0,2.0,,9.0,14.0,2.0,2.0,,3.0,3.0,100.0
25,"Fraser, Josh",5,5,9,14,1,1.0,12.0,3.0,,,4.0,,1.0,,,7.0,7.0,2.0,2.0,1.0,,1.0,80.0
38,"Iacobucci, Adam",4,2,4,8,,,,2.0,1.0,2.0,2.0,2.0,,,,3.0,5.0,,,,1.0,,51.0
26,"Johnson, Ben",10,6,7,17,,,,3.0,1.0,2.0,2.0,1.0,,1.0,,6.0,10.0,,,1.0,,,86.0
18,"Licuria, Paul",10,10,18,28,,,,3.0,2.0,5.0,2.0,1.0,,,,6.0,22.0,,,,4.0,1.0,66.0
24,"Lockyer, Tarkyn",12,7,10,22,1,,,2.0,3.0,1.0,,1.0,2.0,,,7.0,16.0,,,,1.0,,100.0
3,"Lonie, Ryan",11,7,10,21,,1.0,,3.0,,1.0,1.0,1.0,2.0,,,6.0,16.0,,,2.0,1.0,,100.0
7,"Morrison, Chad",9,4,13,22,,,,,3.0,,,2.0,,,,6.0,16.0,,,2.0,,,100.0
11,"OBree, Shane",8,1,6,14,,1.0,,2.0,,5.0,7.0,1.0,2.0,1.0,,6.0,6.0,,,1.0,2.0,,76.0
16,"Pendlebury, Scott",12,5,6,18,1,,,3.0,1.0,2.0,3.0,3.0,2.0,,,4.0,13.0,,1.0,6.0,1.0,,68.0
35,"Prestigiacomo, Simon",5,1,1,6,,,,4.0,3.0,,,,1.0,,,2.0,2.0,,,15.0,,,100.0
23,"Rocca, Anthony",2,,1,3,1,1.0,2.0,1.0,,1.0,,,3.0,,,4.0,1.0,,,1.0,,,95.0
9,"Rowe, Julian",8,4,3,11,,,,1.0,2.0,1.0,,1.0,,,,3.0,9.0,,,1.0,,,75.0
39,"Shaw, Heath",11,8,7,18,,,,,5.0,1.0,1.0,2.0,,1.0,,4.0,17.0,,,1.0,5.0,,100.0
20,"Tarrant, Chris",8,4,4,12,2,2.0,,4.0,,3.0,,4.0,1.0,2.0,,3.0,8.0,,2.0,2.0,,,86.0
13,"Thomas, Dale",3,2,6,9,2,,,2.0,,,1.0,2.0,,1.0,,6.0,4.0,1.0,1.0,2.0,2.0,,55.0
14,"Wakelin, Shane",,,1,1,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,28.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,104,137,331,14,10.0,15.0,40.0,36.0,44.0,27.0,41.0,19.0,11.0,,115.0,218.0,10.0,11.0,39.0,25.0,8.0,
Opposition,Opposition,241,132,136,377,22,9.0,41.0,45.0,34.0,59.0,31.0,41.0,11.0,19.0,6.0,119.0,252.0,6.0,16.0,45.0,31.0,14.0,
