Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",25y 128d,99 (59-4-36 61.62%),30 (0.30),←,
21,"Balta, Noah",23y 224d,74 (44-2-28 60.81%),22 (0.30),←,
29,"Bolton, Shai",24y 178d,102 (60-4-38 60.78%),115 (1.13),←,
35,"Broad, Nathan",30y 50d,115 (79-3-33 70.00%),2 (0.02),←,
42,"Clarke, Judson",19y 230d,13 (5-0-8 38.46%),12 (0.92),←,
9,"Cotchin, Trent",33y 58d,298 (162-5-131 55.20%),138 (0.46),←,
38,"Cumberland, Noah",22y 81d,16 (6-1-9 40.63%),25 (1.56),←,
34,"Graham, Jack",25y 99d,106 (68-4-34 66.04%),45 (0.42),←,
2,"Grimes, Dylan",31y 323d,219 (133-4-82 61.64%),3 (0.01),←,
31,"Mansell, Rhyan",23y,26 (10-1-15 40.38%),10 (0.38),←,
4,"Martin, Dustin",31y 343d,280 (157-4-119 56.79%),316 (1.13),←,
33,"McIntosh, Kamdyn",29y 62d,158 (99-3-56 63.61%),43 (0.27),←,
25,"Nankervis, Toby",28y 296d,128 (84-2-42 66.41%),34 (0.27),116 (77-2-37 67.24%),31 (0.27)
50,"Pickett, Marlion",31y 149d,69 (37-4-28 56.52%),19 (0.28),←,
3,"Prestia, Dion",30y 235d,203 (97-3-103 48.52%),67 (0.33),108 (71-3-34 67.13%),37 (0.34)
13,"Ralphsmith, Hugo",21y 207d,28 (11-1-16 41.07%),9 (0.32),←,
8,"Riewoldt, Jack",34y 216d,337 (176-8-153 53.41%),776 (2.30),←,
17,"Rioli, Daniel",26y 49d,149 (90-4-55 61.74%),100 (0.67),←,
5,"Ross, Jack",22y 274d,52 (27-2-23 53.85%),7 (0.13),←,
32,"Ryan, Samson",22y 177d,12 (4-0-8 33.33%),12 (1.00),←,
15,"Short, Jayden",27y 131d,146 (89-4-53 62.33%),28 (0.19),←,
14,"Taranto, Tim",25y 127d,126 (63-3-60 51.19%),58 (0.46),12 (4-1-7 37.50%),10 (0.83)
45,"Young, Tylar",24y 272d,8 (2-0-6 25.00%),,←,
Totals,Totals,26y 281d,2764 (1562-66-1136 56.51%),1871 (0.68),,
C,"McQualter, Andrew",36y 360d,2 (1-0-1 50.00%),,←,
