Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",30y 192d,159 (107-2-50 67.92%),177 (1.11),←,
16,"Barnard, Paul",29y 95d,124 (87-0-37 70.16%),59 (0.48),113 (84-0-29 74.34%),55 (0.49)
32,"Blumfield, Justin",24y 176d,115 (80-0-35 69.57%),81 (0.70),←,
33,"Caracella, Blake",25y 65d,110 (78-0-32 70.91%),137 (1.25),←,
31,"Fletcher, Dustin",27y 12d,180 (126-3-51 70.83%),57 (0.32),←,
15,"Forster-Knight, Robert",20y 43d,17 (11-0-6 64.71%),,←,
38,"Harvey, Shane",19y 136d,3 (2-0-1 66.67%),4 (1.33),←,
26,"Heffernan, Chris",23y 110d,82 (60-0-22 73.17%),30 (0.37),←,
34,"Hille, David",20y 351d,14 (10-0-4 71.43%),6 (0.43),←,
21,"Jacobs, Danny",21y 328d,41 (32-0-9 78.05%),12 (0.29),←,
14,"Johnson, Jason",24y 114d,72 (57-0-15 79.17%),45 (0.63),←,
1,"Johnson, Mark",23y 361d,70 (59-0-11 84.29%),18 (0.26),←,
25,"Lucas, Scott",24y 140d,120 (81-0-39 67.50%),188 (1.57),←,
28,"McGrath, Cory",23y 104d,18 (13-0-5 72.22%),8 (0.44),←,
10,"McVeigh, Mark",21y 113d,41 (30-0-11 73.17%),23 (0.56),←,
2,"Mercuri, Mark",28y 87d,177 (120-3-54 68.64%),228 (1.29),←,
9,"Ramanauskas, Adam",21y 181d,59 (48-0-11 81.36%),32 (0.54),←,
40,"Reynolds, Joel",17y 348d,3 (2-0-1 66.67%),2 (0.67),←,
43,"Rioli, Dean",23y 364d,43 (34-0-9 79.07%),60 (1.40),←,
4,"Salmon, Paul",37y 119d,311 (167-4-140 54.34%),552 (1.77),211 (125-2-84 59.72%),511 (2.42)
6,"Wellman, Sean",27y 241d,164 (101-2-61 62.20%),30 (0.18),130 (88-1-41 68.08%),21 (0.16)
41,"Welsh, Andrew",19y 97d,2 (2-0-0 100.00%),,←,
Totals,Totals,24y 122d,1925 (1307-14-604 67.90%),1749 (0.91),,
C,"Sheedy, Kevin",54y 146d,505 (330-5-170 65.84%),,←,
