Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",26y 336d,84 (44-0-40 52.38%),5 (0.06),20 (15-0-5 75.00%),
15,"Amon, Karl",25y 353d,98 (60-0-38 61.22%),47 (0.48),←,
14,"Bergman, Miles",19y 293d,19 (14-0-5 73.68%),5 (0.26),←,
10,"Boak, Travis",33y 6d,302 (156-1-145 51.82%),184 (0.61),←,
26,"Bonner, Riley",24y 153d,61 (40-0-21 65.57%),9 (0.15),←,
3,"Burton, Ryan",24y 188d,91 (55-1-35 60.99%),9 (0.10),44 (30-0-14 68.18%),4 (0.09)
18,"Butters, Zak",20y 333d,44 (28-0-16 63.64%),30 (0.68),←,
33,"Byrne-Jones, Darcy",25y 321d,125 (75-0-50 60.00%),6 (0.05),←,
22,"Dixon, Charlie",30y 318d,173 (87-1-85 50.58%),288 (1.66),108 (68-0-40 62.96%),194 (1.80)
28,"Drew, Willem",22y 310d,30 (20-0-10 66.67%),6 (0.20),←,
7,"Duursma, Xavier",21y 31d,42 (29-0-13 69.05%),21 (0.50),←,
13,"Fantasia, Orazio",25y 327d,92 (43-1-48 47.28%),132 (1.43),12 (9-0-3 75.00%),21 (1.75)
19,"Georgiades, Mitch",19y 313d,26 (19-0-7 73.08%),38 (1.46),←,
9,"Gray, Robbie",33y 130d,251 (130-0-121 51.79%),348 (1.39),←,
5,"Houston, Dan",24y 87d,96 (62-0-34 64.58%),16 (0.17),←,
1,"Jonas, Tom",30y 210d,178 (101-1-76 57.02%),1 (0.01),←,
38,"Ladhams, Peter",23y 205d,28 (19-0-9 67.86%),17 (0.61),←,
29,"Lycett, Scott",28y 315d,124 (82-0-42 66.13%),58 (0.47),49 (34-0-15 69.39%),13 (0.27)
4,"Marshall, Todd",22y 303d,51 (38-0-13 74.51%),53 (1.04),←,
12,"McKenzie, Trent",29y 126d,136 (53-0-83 38.97%),23 (0.17),30 (24-0-6 80.00%),1 (0.03)
2,"Powell-Pepper, Sam",23y 211d,90 (58-0-32 64.44%),46 (0.51),←,
20,"Rozee, Connor",21y 197d,55 (36-0-19 65.45%),56 (1.02),←,
16,"Wines, Ollie",26y 304d,178 (105-0-73 58.99%),79 (0.44),←,
Totals,Totals,25y 186d,2374 (1354-5-1015 57.03%),1477 (0.62),,
C,"Hinkley, Ken",54y 311d,198 (118-0-80 59.60%),,←,
