Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",10,1,8,18,2,2.0,,1.0,2.0,4.0,1.0,1.0,3.0,,,8.0,10.0,,1.0,1.0,,1.0,80.0
21,"Barlow, Michael",8,3,19,27,1,,1.0,4.0,,1.0,4.0,2.0,1.0,,,9.0,18.0,,1.0,1.0,,,79.0
26,"Bradley, Kepler",9,5,16,25,,2.0,6.0,2.0,,6.0,1.0,2.0,,1.0,,12.0,13.0,,,3.0,,,69.0
6,"Broughton, Greg",13,4,8,21,,,,4.0,4.0,2.0,,1.0,2.0,,,8.0,12.0,1.0,,2.0,2.0,,86.0
15,"Crowley, Ryan",7,6,9,16,,2.0,1.0,3.0,1.0,3.0,2.0,1.0,,,,7.0,8.0,3.0,2.0,3.0,,,88.0
40,"de Boer, Matt",4,,5,9,,,1.0,3.0,,1.0,1.0,2.0,,1.0,,4.0,5.0,,,1.0,1.0,1.0,87.0
41,"Duffield, Paul",11,4,2,13,,,,4.0,3.0,3.0,1.0,3.0,,2.0,,2.0,11.0,1.0,,4.0,,,92.0
13,"Fyfe, Nat",8,5,7,15,1,,,1.0,,4.0,3.0,,,,,10.0,5.0,2.0,,2.0,,,68.0
4,"Hasleby, Paul",9,5,14,23,2,1.0,,4.0,,2.0,3.0,2.0,2.0,1.0,,10.0,13.0,2.0,4.0,3.0,,4.0,79.0
43,"Hayden, Roger",8,3,6,14,,,,2.0,4.0,1.0,,6.0,,2.0,,4.0,10.0,,,1.0,1.0,,79.0
32,"Hill, Stephen",18,2,14,32,,2.0,,3.0,1.0,9.0,1.0,2.0,,,3.0,6.0,26.0,,,2.0,3.0,1.0,85.0
37,"Johnson, Michael",9,3,4,13,2,2.0,,4.0,,1.0,2.0,3.0,2.0,2.0,,8.0,7.0,1.0,1.0,1.0,,,89.0
23,"Mayne, Chris",6,4,9,15,1,,,5.0,1.0,,1.0,1.0,2.0,1.0,,7.0,8.0,,2.0,3.0,1.0,1.0,81.0
18,"McPharlin, Luke",3,,4,7,,,,4.0,1.0,,,2.0,,1.0,,3.0,2.0,,,7.0,,,100.0
9,"McPhee, Adam",8,6,10,18,,,1.0,5.0,4.0,2.0,1.0,1.0,1.0,,,7.0,11.0,,,2.0,,,89.0
2,"Morabito, Anthony",8,5,3,11,1,4.0,,2.0,1.0,2.0,,1.0,,,,4.0,7.0,2.0,1.0,,,,67.0
16,"Mundy, David",14,4,15,29,,,1.0,1.0,2.0,9.0,6.0,,,,,12.0,17.0,,,1.0,,,83.0
10,"Palmer, Rhys",11,6,11,22,1,1.0,,4.0,2.0,5.0,3.0,2.0,2.0,,,6.0,16.0,,,1.0,,,62.0
29,"Pavlich, Matthew",17,9,10,27,3,4.0,,5.0,,6.0,4.0,3.0,2.0,2.0,2.0,10.0,18.0,,8.0,1.0,,2.0,95.0
24,"Roberton, Dylan",4,1,8,12,,,,2.0,2.0,2.0,1.0,,,,,3.0,8.0,,1.0,3.0,,,56.0
31,"Sandilands, Aaron",5,6,16,21,1,1.0,27.0,3.0,2.0,1.0,5.0,2.0,2.0,1.0,,15.0,7.0,5.0,1.0,3.0,,1.0,89.0
20,"Tarrant, Chris",8,,,8,,,2.0,4.0,5.0,1.0,1.0,,1.0,,,1.0,3.0,,,10.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,82,198,396,15,23.0,40.0,70.0,35.0,65.0,41.0,37.0,20.0,14.0,5.0,156.0,235.0,17.0,22.0,55.0,8.0,11.0,
Opposition,Opposition,188,76,185,373,15,10.0,21.0,54.0,44.0,56.0,30.0,48.0,15.0,20.0,1.0,136.0,234.0,10.0,9.0,60.0,4.0,14.0,
