Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",28y 265d,118 (66-0-52 55.93%),5 (0.04),54 (37-0-17 68.52%),
14,"Bergman, Miles",21y 222d,44 (29-0-15 65.91%),13 (0.30),←,
26,"Bonner, Riley",26y 82d,88 (56-0-32 63.64%),13 (0.15),←,
3,"Burton, Ryan",26y 117d,126 (76-1-49 60.71%),18 (0.14),79 (51-0-28 64.56%),13 (0.16)
9,"Butters, Zak",22y 262d,79 (49-0-30 62.03%),47 (0.59),←,
33,"Byrne-Jones, Darcy",27y 250d,160 (95-0-65 59.38%),14 (0.09),←,
28,"Drew, Willem",24y 239d,67 (42-0-25 62.69%),13 (0.19),←,
31,"Evans, Francis",21y 278d,12 (12-0-0 100.00%),5 (0.42),5 (5-0-0 100.00%),2 (0.40)
6,"Farrell, Kane",24y 72d,58 (36-0-22 62.07%),39 (0.67),←,
11,"Finlayson, Jeremy",27y 108d,95 (54-3-38 58.42%),128 (1.35),29 (18-0-11 62.07%),38 (1.31)
18,"Horne-Francis, Jason",19y 341d,28 (11-0-17 39.29%),9 (0.32),11 (9-0-2 81.82%),5 (0.45)
5,"Houston, Dan",26y 16d,132 (84-0-48 63.64%),28 (0.21),←,
34,"Jones, Lachie",21y 49d,24 (13-0-11 54.17%),6 (0.25),←,
30,"Lord, Ollie",21y 146d,5 (5-0-0 100.00%),5 (1.00),←,
29,"Lycett, Scott",30y 244d,139 (90-0-49 64.75%),61 (0.44),64 (42-0-22 65.63%),16 (0.25)
41,"McEntee, Jed",22y 102d,18 (12-0-6 66.67%),12 (0.67),←,
12,"McKenzie, Trent",31y 55d,155 (65-0-90 41.94%),23 (0.15),49 (36-0-13 73.47%),1 (0.02)
44,"Mead, Jackson",21y 240d,16 (9-0-7 56.25%),3 (0.19),←,
2,"Powell-Pepper, Sam",25y 140d,125 (78-0-47 62.40%),85 (0.68),←,
15,"Rioli, Willie",27y 358d,60 (38-0-22 63.33%),70 (1.17),9 (7-0-2 77.78%),10 (1.11)
20,"Rozee, Connor",23y 126d,92 (58-0-34 63.04%),85 (0.92),←,
23,"Williams, Dylan",21y 331d,9 (9-0-0 100.00%),,←,
16,"Wines, Ollie",28y 233d,214 (127-0-87 59.35%),90 (0.42),←,
Totals,Totals,24y 329d,1864 (1114-4-746 59.76%),772 (0.41),,
C,"Hinkley, Ken",56y 240d,234 (140-0-94 59.83%),,←,
