Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",12,3,13,25,,,,3.0,,8.0,2.0,4.0,1.0,3.0,,6.0,21.0,1.0,,,1.0,3.0,85.0
18,"Betts, Eddie",8,2,2,10,4,1.0,,2.0,,1.0,2.0,2.0,3.0,1.0,,6.0,4.0,1.0,2.0,,1.0,1.0,88.0
16,"Brown, Luke",11,5,7,18,1,,,1.0,2.0,1.0,,3.0,,,,4.0,14.0,,1.0,1.0,,,91.0
23,"Cameron, Charlie",9,3,6,15,1,,,2.0,,5.0,2.0,3.0,2.0,2.0,,9.0,7.0,,,,3.0,4.0,91.0
25,"Cheney, Kyle",10,7,8,18,,,,2.0,2.0,1.0,,3.0,,1.0,,7.0,11.0,2.0,,3.0,,,92.0
2,"Crouch, Brad",12,2,22,34,1,,,6.0,2.0,4.0,9.0,4.0,3.0,1.0,2.0,16.0,16.0,,,,1.0,,74.0
44,"Crouch, Matt",18,6,14,32,1,,,1.0,2.0,6.0,1.0,4.0,1.0,2.0,,6.0,27.0,,1.0,,,2.0,78.0
26,"Douglas, Richard",7,2,7,14,,,,4.0,,1.0,1.0,1.0,,1.0,,6.0,8.0,,,2.0,,2.0,86.0
28,"Ellis-Yolmen, Cam",10,4,8,18,2,3.0,,5.0,,1.0,3.0,1.0,,1.0,,8.0,9.0,1.0,4.0,,,1.0,76.0
15,"Hartigan, Kyle",11,8,10,21,,,,1.0,4.0,1.0,,,,,,3.0,17.0,,,7.0,,,90.0
4,"Jenkins, Josh",14,10,7,21,3,2.0,9.0,2.0,,5.0,,2.0,1.0,,,4.0,17.0,1.0,4.0,3.0,,,88.0
29,"Laird, Rory",11,9,25,36,,,,,,1.0,1.0,3.0,,,,5.0,32.0,,,2.0,1.0,,88.0
6,"Lever, Jake",10,5,7,17,,,,2.0,2.0,2.0,,2.0,1.0,1.0,,10.0,7.0,2.0,,5.0,,,88.0
27,"Lynch, Tom",17,15,3,20,4,,,4.0,,6.0,,1.0,,1.0,,1.0,19.0,1.0,3.0,,,3.0,92.0
31,"Lyons, Jarryd",16,3,13,29,1,2.0,,2.0,2.0,1.0,6.0,,3.0,,,15.0,15.0,,,1.0,,1.0,77.0
14,"Mackay, David",6,4,16,22,,,,3.0,,6.0,1.0,1.0,1.0,,,6.0,16.0,,,1.0,4.0,,81.0
43,"OBrien, Reilly",5,3,11,16,1,1.0,29.0,2.0,,1.0,4.0,4.0,,2.0,,9.0,8.0,2.0,1.0,3.0,,,78.0
11,"Seedsman, Paul",3,,,3,1,,,1.0,,1.0,,1.0,,,,,3.0,,,1.0,,,14.0
9,"Sloane, Rory",16,5,18,34,2,,1.0,2.0,1.0,8.0,2.0,3.0,,1.0,3.0,11.0,24.0,,,,1.0,2.0,74.0
33,"Smith, Brodie",19,7,6,25,1,1.0,,8.0,3.0,4.0,1.0,6.0,1.0,1.0,,4.0,20.0,,1.0,1.0,6.0,,85.0
12,"Talia, Daniel",12,13,15,27,,,,3.0,3.0,2.0,,4.0,1.0,2.0,1.0,11.0,16.0,5.0,,12.0,,1.0,93.0
13,"Walker, Taylor",17,12,5,22,4,1.0,,1.0,,7.0,,5.0,3.0,1.0,,8.0,14.0,2.0,2.0,1.0,,1.0,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,254,128,223,477,27,15.0,39.0,57.0,23.0,73.0,35.0,57.0,21.0,21.0,6.0,155.0,325.0,18.0,19.0,43.0,18.0,21.0,
Opposition,Opposition,149,38,135,284,6,3.0,44.0,75.0,35.0,29.0,39.0,57.0,21.0,21.0,,141.0,143.0,10.0,3.0,55.0,2.0,2.0,
