Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Beams, Dayne",22y 195d,79 (60-2-17 77.22%),87 (1.10),←,
11,"Blair, Jarryd",22y 133d,56 (45-1-10 81.25%),49 (0.88),←,
16,"Brown, Nathan",23y 252d,64 (41-1-22 64.84%),6 (0.09),←,
32,"Cloke, Travis",25y 173d,170 (111-2-57 65.88%),269 (1.58),←,
31,"Dawes, Chris",24y 101d,68 (53-1-14 78.68%),81 (1.19),←,
4,"Didak, Alan",29y 192d,210 (133-1-76 63.57%),271 (1.29),←,
1,"Fasolo, Alex",20y 78d,33 (25-0-8 75.76%),41 (1.24),←,
6,"Goldsack, Tyson",25y 95d,88 (60-0-28 68.18%),28 (0.32),←,
26,"Johnson, Ben",31y 142d,228 (135-1-92 59.43%),69 (0.30),←,
8,"Lumumba, Heritier",25y 284d,155 (105-2-48 68.39%),16 (0.10),←,
10,"Pendlebury, Scott",24y 231d,144 (98-2-44 68.75%),94 (0.65),←,
20,"Reid, Ben",23y 118d,69 (48-2-19 71.01%),5 (0.07),←,
40,"Seedsman, Paul",20y 216d,11 (7-0-4 63.64%),2 (0.18),←,
39,"Shaw, Heath",26y 272d,149 (96-2-51 65.10%),34 (0.23),←,
22,"Sidebottom, Steele",21y 236d,81 (62-2-17 77.78%),66 (0.81),←,
28,"Sinclair, Ben",20y 329d,22 (16-0-6 72.73%),15 (0.68),←,
36,"Swan, Dane",28y 182d,192 (121-2-69 63.54%),154 (0.80),←,
2,"Tarrant, Chris",31y 342d,264 (128-0-136 48.48%),366 (1.39),192 (100-0-92 52.08%),306 (1.59)
13,"Thomas, Dale",25y 65d,148 (99-2-47 67.57%),118 (0.80),←,
34,"Toovey, Alan",25y 155d,105 (76-2-27 73.33%),8 (0.08),←,
21,"Wellingham, Sharrod",24y 49d,88 (65-2-21 75.00%),53 (0.60),←,
19,"Wood, Cameron",25y 174d,64 (34-0-30 53.13%),21 (0.33),48 (31-0-17 64.58%),21 (0.44)
Totals,Totals,24y 348d,2488 (1618-27-843 65.03%),1853 (0.74),,
C,"Buckley, Nathan",40y 30d,21 (15-0-6 71.43%),,←,
