Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",21y 132d,21 (12-0-9 57.14%),49 (2.33),←,
15,"Brown, Leigh",27y 97d,190 (83-1-106 43.95%),89 (0.47),9 (5-0-4 55.56%),5 (0.56)
16,"Brown, Nathan",20y 165d,33 (17-0-16 51.52%),6 (0.18),←,
18,"Clarke, Martin",21y 199d,44 (24-0-20 54.55%),15 (0.34),←,
12,"Cox, Shannon",23y 85d,22 (14-0-8 63.64%),5 (0.23),←,
1,"Davis, Leon",27y 348d,170 (84-0-86 49.41%),216 (1.27),←,
33,"Dick, Brad",20y 310d,10 (7-0-3 70.00%),9 (0.90),←,
4,"Didak, Alan",26y 105d,143 (79-0-64 55.24%),202 (1.41),←,
25,"Fraser, Josh",27y 146d,183 (98-0-85 53.55%),145 (0.79),←,
24,"Lockyer, Tarkyn",29y 213d,201 (97-0-104 48.26%),126 (0.63),←,
8,"Lumumba, Heritier",22y 197d,70 (39-0-31 55.71%),3 (0.04),←,
5,"Maxwell, Nick",25y 362d,103 (55-0-48 53.40%),26 (0.25),←,
11,"OBree, Shane",30y 77d,225 (112-0-113 49.78%),80 (0.36),206 (103-0-103 50.00%),77 (0.37)
10,"Pendlebury, Scott",21y 144d,65 (35-0-30 53.85%),38 (0.58),←,
35,"Prestigiacomo, Simon",31y 120d,205 (88-0-117 42.93%),3 (0.01),←,
39,"Shaw, Heath",23y 185d,77 (41-0-36 53.25%),19 (0.25),←,
22,"Sidebottom, Steele",18y 149d,4 (2-0-2 50.00%),2 (0.50),←,
36,"Swan, Dane",25y 95d,110 (57-0-53 51.82%),64 (0.58),←,
13,"Thomas, Dale",21y 344d,70 (39-0-31 55.71%),55 (0.79),←,
34,"Toovey, Alan",22y 69d,26 (15-0-11 57.69%),4 (0.15),←,
21,"Wellingham, Sharrod",20y 328d,17 (10-0-7 58.82%),7 (0.41),←,
19,"Wood, Cameron",22y 88d,32 (11-0-21 34.38%),6 (0.19),16 (8-0-8 50.00%),6 (0.38)
Totals,Totals,24y 64d,2021 (1019-1-1001 50.42%),1169 (0.58),,
C,"Malthouse, Mick",55y 287d,598 (333-4-261 56.02%),,220 (110-0-110 50.00%),
