Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",18y 189d,2 (1-0-1 50.00%),2 (1.00),←,
12,"Akermanis, Jason",27y 88d,197 (124-4-69 63.96%),238 (1.21),159 (101-3-55 64.47%),194 (1.22)
20,"Black, Simon",25y 49d,135 (93-1-41 69.26%),97 (0.72),←,
36,"Bradshaw, Daniel",25y 183d,124 (77-2-45 62.90%),234 (1.89),121 (74-2-45 61.98%),234 (1.93)
17,"Brennan, Jared",19y 299d,13 (8-0-5 61.54%),9 (0.69),←,
30,"Copeland, Robert",22y 362d,61 (47-0-14 77.05%),13 (0.21),←,
18,"Corrie, Anthony",19y 335d,5 (2-0-3 40.00%),,←,
14,"Hadley, Richard",21y 54d,11 (8-0-3 72.73%),2 (0.18),←,
32,"Hart, Shaun",33y 5d,262 (138-3-121 53.24%),171 (0.65),160 (101-2-57 63.75%),90 (0.56)
2,"Johnson, Chris",27y 358d,206 (100-3-103 49.27%),150 (0.73),147 (93-3-51 64.29%),83 (0.56)
27,"Keating, Clark",28y 64d,110 (75-2-33 69.09%),69 (0.63),96 (65-1-30 68.23%),60 (0.63)
44,"Lappin, Nigel",27y 336d,225 (133-4-88 60.00%),152 (0.68),164 (101-3-60 62.50%),112 (0.68)
23,"Leppitsch, Justin",28y 234d,194 (115-4-75 60.31%),188 (0.97),150 (93-3-54 63.00%),130 (0.87)
9,"McGrath, Ashley",21y 2d,39 (26-1-12 67.95%),18 (0.46),←,
15,"Michael, Mal",26y 333d,142 (81-1-60 57.39%),26 (0.18),81 (60-1-20 74.69%),3 (0.04)
8,"Notting, Tim",25y 214d,97 (68-1-28 70.62%),72 (0.74),←,
13,"Pike, Martin",31y 190d,222 (129-1-92 58.33%),104 (0.47),81 (59-1-21 73.46%),45 (0.56)
6,"Power, Luke",24y 135d,118 (79-1-38 67.37%),141 (1.19),←,
37,"Pratt, Daniel",21y 62d,1 (0-0-1 0.00%),1 (1.00),←,
5,"Scott, Brad",28y 19d,127 (76-2-49 60.63%),41 (0.32),105 (68-2-35 65.71%),35 (0.33)
34,"Shattock, Aaron",24y 20d,57 (35-1-21 62.28%),15 (0.26),←,
3,"Voss, Michael",28y 320d,231 (138-2-91 60.17%),212 (0.92),152 (100-1-51 66.12%),140 (0.92)
Totals,Totals,25y 125d,2579 (1553-33-993 60.22%),1955 (0.76),,
C,"Matthews, Leigh",52y 82d,358 (219-6-133 62.01%),,134 (94-1-39 70.52%),
