Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",19y 126d,1 (1-0-0 100.00%),1 (1.00),←,
31,"Alvin, Tom",32y 72d,209 (124-2-83 59.81%),91 (0.44),←,
8,"Bond, Troy",20y 353d,13 (10-0-3 76.92%),23 (1.77),←,
21,"Bradley, Craig",30y 252d,193 (116-2-75 60.62%),147 (0.76),←,
20,"Brown, Fraser",23y 318d,80 (44-1-35 55.63%),43 (0.54),←,
39,"Christou, Ang",22y 167d,38 (26-1-11 69.74%),8 (0.21),←,
18,"Cook, James",20y 176d,11 (8-0-3 72.73%),19 (1.73),←,
34,"De Iulio, Ron",22y 78d,37 (25-0-12 67.57%),46 (1.24),←,
35,"Dean, Peter",29y 115d,175 (109-1-65 62.57%),22 (0.13),←,
12,"Gleeson, Adrian",27y 63d,153 (94-2-57 62.09%),155 (1.01),←,
13,"Hanna, Mil",28y 88d,142 (78-2-62 55.63%),56 (0.39),←,
17,"Heaver, Brent",23y 17d,48 (33-1-14 69.79%),85 (1.77),36 (24-1-11 68.06%),73 (2.03)
33,"Hogg, Matthew",25y 193d,109 (57-3-49 53.67%),25 (0.23),50 (33-1-16 67.00%),21 (0.42)
4,"Kernahan, Stephen",30y 304d,189 (115-2-72 61.38%),559 (2.96),←,
43,"Koutoufides, Anthony",21y 165d,26 (14-1-11 55.77%),5 (0.19),←,
15,"Lynn, Tony",26y 64d,18 (11-0-7 61.11%),9 (0.50),12 (10-0-2 83.33%),4 (0.33)
44,"Madden, Justin",33y 32d,276 (170-2-104 61.96%),177 (0.64),231 (140-2-89 61.04%),157 (0.68)
5,"McKay, Andrew",23y 353d,36 (25-1-10 70.83%),9 (0.25),←,
14,"Sexton, Michael",23y 119d,72 (42-1-29 59.03%),6 (0.08),←,
1,"Silvagni, Stephen",27y 32d,154 (98-1-55 63.96%),113 (0.73),←,
11,"Spalding, Earl",29y 113d,160 (105-1-54 65.94%),110 (0.69),51 (35-1-15 69.61%),47 (0.92)
Totals,Totals,25y 274d,2140 (1305-24-811 60.98%),1709 (0.80),,
C,"Parkin, David",51y 293d,364 (213-2-149 58.79%),,201 (126-2-73 63.18%),
