Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",8,3,7,15,1.0,,1.0,5.0,,3.0,1.0,3.0,,1.0,,8,6,,1.0,1.0,,,90.0
27,"Ball, Jason",5,3,3,8,,,12.0,,2.0,1.0,3.0,1.0,3.0,1.0,,4,4,,,2.0,,,48.0
21,"Barry, Leo",11,4,6,17,,,,4.0,8.0,,1.0,4.0,1.0,3.0,,8,7,,,5.0,4.0,,100.0
6,"Bolton, Craig",4,1,3,7,,,,1.0,4.0,,1.0,3.0,1.0,2.0,,3,4,,,1.0,,,95.0
24,"Bolton, Jude",11,3,7,18,,,1.0,4.0,,5.0,4.0,3.0,2.0,2.0,,8,9,,,,1.0,,88.0
32,"Buchanan, Amon",11,6,9,20,,1.0,,4.0,1.0,6.0,1.0,1.0,2.0,,,8,12,,2.0,2.0,,2.0,85.0
28,"Crouch, Jared",4,2,3,7,1.0,,,3.0,2.0,1.0,,,,,,1,6,,1.0,,,,72.0
2,"Davis, Nick",16,9,3,19,2.0,,,1.0,2.0,6.0,1.0,2.0,1.0,1.0,,4,13,,3.0,,1.0,,79.0
26,"Dempster, Sean",5,2,1,6,,,,3.0,2.0,,,1.0,,,,2,4,,,1.0,2.0,,100.0
12,"Fosdike, Nic",9,1,7,16,,,,3.0,2.0,3.0,3.0,6.0,,2.0,,6,10,,,1.0,,,61.0
37,"Goodes, Adam",14,10,7,21,1.0,,3.0,1.0,1.0,5.0,2.0,2.0,,1.0,1.0,6,16,1.0,3.0,4.0,1.0,2.0,95.0
1,"Hall, Barry",13,12,4,17,5.0,2.0,,1.0,,1.0,,2.0,,1.0,2.0,5,12,2.0,7.0,1.0,,,97.0
16,"Jolly, Darren",4,4,3,7,,,22.0,,1.0,1.0,,4.0,,2.0,,2,4,1.0,,,,,58.0
17,"Kennelly, Tadhg",12,5,2,14,,,,,5.0,2.0,,5.0,,4.0,,2,11,,,6.0,1.0,1.0,100.0
31,"Kirk, Brett",14,3,8,22,2.0,3.0,1.0,2.0,,4.0,7.0,1.0,1.0,1.0,,13,10,,1.0,1.0,,,85.0
4,"Mathews, Ben",6,2,4,10,,,,3.0,3.0,,1.0,1.0,,1.0,,5,4,,,3.0,1.0,,100.0
3,"McVeigh, Jarrad",4,4,3,7,,1.0,,,,2.0,1.0,4.0,,1.0,,2,5,,,,,,55.0
33,"Moore, Jarred",2,1,3,5,,1.0,,,,1.0,,,,,,2,3,,,1.0,,,41.0
5,"OKeefe, Ryan",18,7,5,23,3.0,1.0,,3.0,1.0,8.0,2.0,3.0,1.0,1.0,3.0,10,13,1.0,3.0,2.0,1.0,,87.0
19,"OLoughlin, Michael",5,2,3,8,1.0,,,2.0,,3.0,,,1.0,,,4,4,1.0,2.0,2.0,,1.0,87.0
30,"Roberts-Thomson, Lewis",3,1,1,4,,,,2.0,,,,4.0,,1.0,,1,3,,,3.0,,,95.0
10,"Williams, Paul",8,2,8,16,,,,3.0,2.0,2.0,2.0,1.0,,,,4,11,,,2.0,,2.0,82.0
Totals,Totals,187,87,100,287,16.0,9.0,40.0,45.0,36.0,54.0,30.0,51.0,13.0,25.0,6.0,108,171,6.0,23.0,38.0,12.0,8.0,
Opposition,Opposition,170,77,113,283,7.0,9.0,17.0,58.0,37.0,47.0,27.0,51.0,25.0,13.0,,101,181,6.0,11.0,37.0,9.0,3.0,
