Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Brown, Callum",22y 354d,54 (28-1-25 52.78%),20 (0.37),←,
14,"Cameron, Darcy",25y 272d,12 (5-1-6 45.83%),5 (0.42),11 (5-1-5 50.00%),5 (0.45)
25,"Crisp, Jack",27y 196d,158 (79-2-77 50.63%),50 (0.32),140 (72-2-66 52.14%),40 (0.29)
7,"Daicos, Josh",22y 141d,40 (20-1-19 51.25%),21 (0.52),←,
2,"de Goey, Jordan",25y 32d,103 (53-2-48 52.43%),139 (1.35),←,
19,"Greenwood, Levi",32y 56d,160 (85-2-73 53.75%),57 (0.36),86 (45-1-40 52.91%),31 (0.36)
4,"Grundy, Brodie",27y 1d,156 (83-2-71 53.85%),48 (0.31),←,
38,"Howe, Jeremy",30y 291d,192 (70-2-120 36.98%),90 (0.47),92 (48-2-42 53.26%),10 (0.11)
11,"Keane, Mark",21y 30d,2 (0-0-2 0.00%),,←,
18,"Macrae, Finlay",19y 34d,1 (0-0-1 0.00%),,←,
44,"Madgen, Jack",27y 356d,26 (15-1-10 59.62%),1 (0.04),←,
37,"Maynard, Brayden",24y 208d,121 (60-2-59 50.41%),15 (0.12),←,
16,"Mayne, Chris",32y 165d,234 (131-2-101 56.41%),207 (0.88),62 (36-1-25 58.87%),11 (0.18)
31,"McCreery, Beau",19y 362d,3 (0-0-3 0.00%),3 (1.00),←,
41,"Mihocek, Brody",28y 71d,63 (37-1-25 59.52%),100 (1.59),←,
30,"Moore, Darcy",25y 81d,94 (41-2-51 44.68%),64 (0.68),←,
9,"Noble, John",24y 22d,27 (14-1-12 53.70%),2 (0.07),←,
10,"Pendlebury, Scott",33y 99d,321 (192-3-126 60.28%),179 (0.56),←,
3,"Quaynor, Isaac",21y 91d,20 (8-0-12 40.00%),,←,
23,"Roughead, Jordan",30y 164d,184 (90-1-93 49.18%),35 (0.19),46 (27-1-18 59.78%),1 (0.02)
22,"Sidebottom, Steele",30y 104d,247 (150-4-93 61.54%),168 (0.68),←,
36,"Sier, Brayden",23y 125d,26 (14-0-12 53.85%),6 (0.23),←,
24,"Thomas, Josh",29y 197d,108 (65-2-41 61.11%),91 (0.84),←,
Totals,Totals,26y 102d,2352 (1240-32-1080 52.72%),1301 (0.55),,
C,"Buckley, Nathan",48y 264d,210 (114-2-94 54.76%),,←,
