St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Ackland, Cain",3,2,,3,,,18.0,,1.0,1.0,1.0,,1.0,,,3.0,,2.0,,1.0,,,43.0
10,"Baker, Steven",6,3,2,8,,,,8.0,2.0,1.0,1.0,4.0,2.0,4.0,,3.0,4.0,,,1.0,,,94.0
14,"Ball, Luke",12,3,6,18,,1.0,,3.0,1.0,4.0,4.0,2.0,,,,8.0,9.0,,1.0,,1.0,,71.0
27,"Blake, Jason",7,2,8,15,1,,3.0,2.0,2.0,5.0,2.0,,1.0,,,7.0,8.0,,,2.0,2.0,,83.0
26,"Dal Santo, Nick",10,,5,15,,,,5.0,3.0,,7.0,2.0,4.0,,,12.0,3.0,,,3.0,,,94.0
22,"Fiora, Aaron",3,1,2,5,,,,3.0,1.0,2.0,,1.0,,1.0,,3.0,2.0,,,1.0,,,50.0
6,"Fisher, Leigh",10,6,6,16,,,,3.0,5.0,2.0,2.0,2.0,,1.0,,5.0,10.0,1.0,,,,,95.0
25,"Fisher, Sam",11,4,9,20,,,,2.0,2.0,4.0,1.0,6.0,,4.0,,8.0,10.0,,,4.0,,,96.0
9,"Gehrig, Fraser",8,6,,8,3,1.0,,,,2.0,,1.0,1.0,,,2.0,6.0,,4.0,,,1.0,95.0
18,"Goddard, Brendon",9,4,3,12,1,,2.0,3.0,7.0,2.0,1.0,2.0,1.0,,,5.0,7.0,,1.0,5.0,,,94.0
15,"Gram, Jason",5,2,3,8,,,,5.0,1.0,2.0,1.0,1.0,1.0,,,5.0,3.0,,,2.0,,,100.0
35,"Harvey, Robert",14,3,4,18,,1.0,,6.0,3.0,5.0,3.0,4.0,2.0,2.0,,7.0,8.0,,1.0,1.0,,,81.0
8,"Hudghton, Max",6,2,4,10,,,,2.0,3.0,1.0,,2.0,2.0,1.0,,6.0,2.0,1.0,,7.0,,,100.0
31,"Maguire, Matt",16,4,,16,,,,8.0,8.0,3.0,,2.0,3.0,1.0,1.0,6.0,9.0,,,4.0,,,100.0
30,"McGough, Mark",11,3,4,15,,,,2.0,1.0,4.0,3.0,4.0,1.0,2.0,,10.0,5.0,,,3.0,,1.0,62.0
44,"Milne, Stephen",7,,3,10,,2.0,,2.0,1.0,,2.0,5.0,,4.0,,5.0,5.0,,,,,,75.0
11,"Montagna, Leigh",10,3,2,12,1,,,2.0,2.0,4.0,3.0,3.0,,3.0,,8.0,5.0,1.0,,2.0,,,98.0
1,"Peckett, Justin",8,5,2,10,,,1.0,4.0,3.0,3.0,,2.0,,1.0,,3.0,6.0,,,1.0,,1.0,81.0
12,"Riewoldt, Nick",19,7,4,23,,,1.0,2.0,6.0,5.0,3.0,2.0,1.0,1.0,3.0,11.0,12.0,2.0,,5.0,,,93.0
29,"Rix, Michael",2,1,3,5,1,,14.0,2.0,,1.0,,2.0,,2.0,,3.0,2.0,,1.0,5.0,,,57.0
40,"Schwarze, Troy",4,2,2,6,,,1.0,1.0,,2.0,1.0,1.0,,,,3.0,3.0,1.0,,2.0,2.0,1.0,43.0
13,"Voss, Brett",12,2,8,20,,,,2.0,3.0,2.0,1.0,3.0,2.0,1.0,,8.0,11.0,,,5.0,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,65,80,273,7,10.0,40.0,67.0,55.0,55.0,36.0,51.0,22.0,28.0,4.0,131.0,130.0,8.0,8.0,54.0,5.0,4.0,
Opposition,Opposition,210,67,72,282,7,8.0,39.0,90.0,46.0,56.0,52.0,55.0,28.0,22.0,2.0,139.0,127.0,6.0,4.0,49.0,3.0,3.0,
