Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",4,4,3,7,2,,,1.0,,2.0,1.0,,,1.0,,3.0,4.0,1.0,2.0,,,,
33,"Barlow, Kris",11,7,4,15,1,1.0,,9.0,2.0,3.0,1.0,1.0,,,,7.0,9.0,1.0,,1.0,,,
22,"Bowyer, Glen",9,6,2,11,1,,,,2.0,2.0,,4.0,,1.0,,3.0,8.0,2.0,2.0,3.0,1.0,,
17,"Chick, Daniel",5,3,3,8,,,1.0,4.0,2.0,,1.0,2.0,1.0,,,2.0,6.0,,,9.0,,,
24,"Croad, Trent",5,2,3,8,3,1.0,1.0,,,1.0,,1.0,,,,6.0,2.0,,2.0,,,,
19,"Dixon, Ben",11,5,3,14,1,,,,2.0,3.0,2.0,1.0,1.0,,,9.0,6.0,2.0,1.0,4.0,,,
34,"Graham, Mark",15,6,3,18,,,,1.0,5.0,1.0,2.0,3.0,1.0,,1.0,8.0,10.0,1.0,,2.0,,,
5,"Harford, Daniel",15,5,10,25,2,,,4.0,4.0,2.0,3.0,1.0,1.0,,,15.0,10.0,1.0,,2.0,1.0,,
3,"Hay, Jonathan",10,5,3,13,,,,2.0,5.0,,,1.0,,1.0,,10.0,3.0,4.0,,2.0,1.0,,
2,"Holland, Nick",18,13,2,20,3,3.0,4.0,1.0,,8.0,1.0,4.0,1.0,2.0,3.0,8.0,10.0,6.0,4.0,2.0,,,
37,"Lekkas, Angelo",10,2,3,13,1,1.0,,1.0,,5.0,3.0,1.0,1.0,1.0,,6.0,7.0,,,2.0,,,
7,"McCabe, Luke",11,2,5,16,,,,2.0,4.0,1.0,1.0,,,2.0,,5.0,8.0,,,,,,
20,"Rawlings, Jade",13,4,4,17,,,,1.0,4.0,,,1.0,3.0,,2.0,5.0,9.0,2.0,,,,,
32,"Rock, Anthony",12,6,8,20,,,,1.0,3.0,1.0,3.0,5.0,,,,7.0,12.0,,,1.0,,,
4,"Salmon, Paul",9,6,5,14,,,14.0,,4.0,3.0,5.0,2.0,4.0,3.0,,8.0,6.0,1.0,,3.0,,,
29,"Tallis, Rayden",11,5,4,15,,,,1.0,5.0,1.0,,2.0,,2.0,,4.0,11.0,1.0,,2.0,4.0,,
6,"Taylor, Richard",7,,2,9,,,,,2.0,5.0,,,,,,3.0,7.0,,,3.0,3.0,,
16,"Thompson, Nathan",4,5,4,8,,,1.0,1.0,,1.0,,1.0,,,,3.0,5.0,2.0,3.0,,,,
8,"Treleven, Craig",6,1,3,9,,1.0,,1.0,1.0,,3.0,1.0,1.0,,,4.0,5.0,,,,,,
21,"Vandenberg, Richard",12,2,7,19,,2.0,,1.0,1.0,3.0,,4.0,1.0,1.0,,8.0,11.0,,,,,,
30,"Woods, Tony",16,4,9,25,,3.0,,2.0,4.0,1.0,6.0,,2.0,2.0,,11.0,16.0,,,3.0,,,
36,"Young, Barry",12,5,5,17,,1.0,,,,3.0,2.0,2.0,1.0,2.0,,9.0,8.0,,1.0,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,98,95,321,14,14.0,21.0,33.0,50.0,46.0,34.0,37.0,18.0,18.0,6.0,144.0,173.0,24.0,15.0,41.0,10.0,,
Opposition,Opposition,195,67,108,303,10,13.0,31.0,31.0,23.0,66.0,38.0,35.0,18.0,18.0,,141.0,166.0,8.0,6.0,33.0,3.0,,
