Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",21y 212d,24 (11-1-12 47.92%),2 (0.08),10 (3-0-7 30.00%),2 (0.20)
18,"Bowyer, Glen",24y 154d,41 (25-0-16 60.98%),14 (0.34),6 (2-0-4 33.33%),
16,"Camporeale, Scott",28y 293d,200 (104-0-96 52.00%),180 (0.90),←,
9,"Clarke, David",24y 15d,96 (40-1-55 42.19%),49 (0.51),7 (2-0-5 28.57%),1 (0.14)
26,"De Luca, Adrian",22y 15d,10 (3-0-7 30.00%),3 (0.30),←,
25,"Fevola, Brendan",23y 131d,73 (29-0-44 39.73%),161 (2.21),←,
14,"Fisher, Brad",20y 51d,23 (4-0-19 17.39%),30 (1.30),←,
33,"Houlihan, Ryan",22y 130d,86 (32-0-54 37.21%),72 (0.84),←,
10,"Johnson, Brett",22y 215d,48 (24-0-24 50.00%),12 (0.25),10 (3-0-7 30.00%),2 (0.20)
12,"Lappin, Matthew",28y 103d,180 (81-1-98 45.28%),184 (1.02),125 (53-0-72 42.40%),158 (1.26)
41,"McCormick, Jonathon",23y 65d,24 (5-0-19 20.83%),5 (0.21),←,
3,"Morrell, Digby",24y 233d,49 (23-1-25 47.96%),50 (1.02),9 (3-0-6 33.33%),3 (0.33)
19,"Mott, Ricky",23y 39d,18 (4-1-13 25.00%),3 (0.17),1 (0-0-1 0.00%),
37,"Norman, Karl",21y,16 (4-0-12 25.00%),4 (0.25),←,
28,"Prendergast, Ian",23y 271d,42 (12-0-30 28.57%),11 (0.26),←,
29,"Scotland, Heath",23y 314d,63 (26-0-37 41.27%),20 (0.32),10 (3-0-7 30.00%),8 (0.80)
24,"Stevens, Nick",24y 148d,135 (76-2-57 57.04%),80 (0.59),8 (2-0-6 25.00%),2 (0.25)
15,"Teague, David",23y 25d,43 (21-0-22 48.84%),4 (0.09),10 (3-0-7 30.00%),
32,"Thornton, Bret",20y 197d,41 (9-0-32 21.95%),1 (0.02),←,
1,"Walker, Andrew",18y 12d,6 (2-0-4 33.33%),,←,
8,"Whitnall, Lance",24y 281d,148 (71-0-77 47.97%),280 (1.89),←,
34,"Wiggins, Simon",21y 262d,47 (12-0-35 25.53%),11 (0.23),←,
Totals,Totals,23y 61d,1413 (618-7-788 43.74%),1176 (0.83),,
C,"Pagan, Denis",56y 249d,272 (157-0-115 57.72%),,32 (7-0-25 21.88%),
