Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",25y 63d,122 (49-3-70 41.39%),307 (2.52),←,
3,"Coniglio, Stephen",24y 170d,106 (46-1-59 43.87%),49 (0.46),←,
35,"Corr, Aidan",24y 17d,70 (29-3-38 43.57%),2 (0.03),←,
1,"Davis, Phil",27y 277d,130 (60-3-67 47.31%),6 (0.05),112 (49-3-60 45.09%),5 (0.04)
32,"Griffen, Ryan",31y 311d,249 (124-2-123 50.20%),156 (0.63),47 (27-1-19 58.51%),26 (0.55)
19,"Haynes, Nick",26y 16d,92 (41-3-48 46.20%),8 (0.09),←,
27,"Himmelberg, Harry",22y 26d,27 (17-1-9 64.81%),15 (0.56),←,
2,"Hopper, Jacob",21y 117d,32 (19-1-12 60.94%),12 (0.38),←,
22,"Kelly, Josh",23y 111d,89 (47-2-40 53.93%),56 (0.63),←,
17,"Langdon, Zac",22y 202d,8 (4-0-4 50.00%),10 (1.25),←,
38,"Lloyd, Daniel",26y 105d,18 (10-3-5 63.89%),12 (0.67),←,
37,"Lobb, Rory",25y 114d,62 (34-2-26 56.45%),56 (0.90),←,
12,"Patton, Jonathon",25y 14d,86 (41-3-42 49.42%),125 (1.45),←,
36,"Perryman, Harry",19y 166d,12 (5-1-6 45.83%),1 (0.08),←,
50,"Reid, Sam",28y 208d,53 (27-3-23 53.77%),22 (0.42),43 (21-3-19 52.33%),21 (0.49)
23,"Shaw, Heath",32y 188d,273 (164-5-104 60.99%),39 (0.14),100 (54-3-43 55.50%),2 (0.02)
5,"Shiel, Dylan",25y 86d,123 (51-3-69 42.68%),61 (0.50),←,
14,"Taranto, Tim",20y 126d,25 (15-1-9 62.00%),9 (0.36),←,
15,"Taylor, Sam",19y 29d,1 (1-0-0 100.00%),,←,
20,"Tomlinson, Adam",24y 297d,102 (37-3-62 37.75%),22 (0.22),←,
8,"Ward, Callan",28y 54d,203 (88-3-112 44.09%),101 (0.50),143 (56-3-84 40.21%),68 (0.48)
6,"Whitfield, Lachie",23y 320d,101 (43-3-55 44.06%),45 (0.45),←,
Totals,Totals,24y 320d,1984 (952-49-983 47.98%),1114 (0.56),,
C,"Cameron, Leon",45y 274d,104 (54-3-47 53.37%),,←,
