Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",28y 181d,117 (54-1-62 46.58%),40 (0.34),95 (46-1-48 48.95%),32 (0.34)
30,"Bourke, David",21y 198d,46 (26-0-20 56.52%),12 (0.26),←,
17,"Broderick, Paul",27y 204d,179 (84-1-94 47.21%),125 (0.70),86 (45-1-40 52.91%),45 (0.52)
21,"Bulluss, Paul",27y 184d,74 (28-1-45 38.51%),19 (0.26),←,
9,"Campbell, Wayne",24y 306d,136 (58-1-77 43.01%),79 (0.58),←,
40,"Chaffey, Mark",20y 81d,12 (4-0-8 33.33%),2 (0.17),←,
15,"Charles, Justin",26y 301d,85 (43-2-40 51.76%),59 (0.69),49 (25-1-23 52.04%),35 (0.71)
10,"Daffy, Nick",24y 76d,84 (44-1-39 52.98%),112 (1.33),←,
25,"Gale, Brendon",29y 8d,159 (65-1-93 41.19%),170 (1.07),←,
20,"Harrison, Ben",22y 190d,21 (9-0-12 42.86%),9 (0.43),19 (7-0-12 36.84%),9 (0.47)
3,"Kellaway, Duncan",24y 159d,94 (46-1-47 49.47%),,←,
33,"Knights, Matthew",26y 294d,169 (63-0-106 37.28%),102 (0.60),←,
8,"Merenda, Mark",21y 270d,55 (31-0-24 56.36%),36 (0.65),←,
6,"Naish, Chris",25y 302d,141 (58-1-82 41.49%),209 (1.48),←,
7,"Prescott, Ashley",24y 318d,63 (31-1-31 50.00%),9 (0.14),←,
12,"Richardson, Matthew",22y 129d,78 (37-0-41 47.44%),243 (3.12),←,
4,"Rogers, Matthew",23y 243d,73 (38-1-34 52.74%),61 (0.84),←,
37,"Ryan, Damien",19y 357d,20 (10-0-10 50.00%),1 (0.05),←,
5,"Tape, Jamie",23y 112d,75 (39-1-35 52.67%),4 (0.05),←,
34,"Thompson, Ewan",20y 119d,4 (1-0-3 25.00%),1 (0.25),←,
29,"Torney, Jason",20y 40d,26 (10-1-15 40.38%),2 (0.08),←,
Totals,Totals,24y 37d,1711 (779-14-918 45.53%),1295 (0.76),,
C,"Walls, Robert",47y 5d,347 (162-2-183 46.97%),,39 (17-0-22 43.59%),
