Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",28y 2d,80 (47-1-32 59.38%),6 (0.08),62 (40-1-21 65.32%),2 (0.03)
20,"Brogan, Dean",24y 211d,22 (17-0-5 77.27%),7 (0.32),←,
7,"Burgoyne, Peter",25y 165d,125 (69-2-54 56.00%),146 (1.17),←,
8,"Burgoyne, Shaun",20y 265d,32 (26-0-6 81.25%),54 (1.69),←,
9,"Carr, Josh",23y 75d,76 (52-1-23 69.08%),39 (0.51),←,
25,"Cassisi, Domenic",20y 294d,14 (11-0-3 78.57%),,←,
35,"Cornes, Chad",23y 243d,89 (54-1-34 61.24%),95 (1.07),←,
17,"Dew, Stuart",23y 329d,104 (56-2-46 54.81%),158 (1.52),←,
11,"Hardwick, Damien",30y 329d,185 (125-1-59 67.84%),13 (0.07),32 (24-0-8 75.00%),
38,"James, Roger",27y 265d,113 (66-2-45 59.29%),71 (0.63),←,
5,"Lade, Brendon",27y 3d,92 (50-2-40 55.43%),62 (0.67),←,
3,"Montgomery, Brett",30y 42d,141 (89-2-50 63.83%),87 (0.62),81 (49-1-31 61.11%),33 (0.41)
14,"Paxman, Stephen",32y 221d,230 (90-2-138 39.57%),37 (0.16),128 (68-2-58 53.91%),19 (0.15)
15,"Pickett, Byron",25y 336d,135 (85-0-50 62.96%),104 (0.77),15 (11-0-4 73.33%),23 (1.53)
27,"Poulton, Jared",26y 83d,68 (42-1-25 62.50%),16 (0.24),←,
1,"Primus, Matthew",28y 182d,135 (62-2-71 46.67%),64 (0.47),115 (61-2-52 53.91%),59 (0.51)
31,"Salopek, Steven",18y 22d,7 (5-0-2 71.43%),4 (0.57),←,
6,"Schofield, Jarrad",28y 164d,159 (96-1-62 60.69%),109 (0.69),96 (57-1-38 59.90%),75 (0.78)
36,"Stevens, Nick",23y 191d,119 (68-2-49 57.98%),73 (0.61),←,
16,"Tredrea, Warren",24y 201d,120 (68-1-51 57.08%),240 (2.00),←,
2,"Wakelin, Darryl",28y 336d,172 (94-1-77 54.94%),11 (0.06),57 (41-0-16 71.93%),3 (0.05)
4,"Wanganeen, Gavin",30y 25d,247 (143-5-99 58.91%),160 (0.65),120 (70-2-48 59.17%),97 (0.81)
Totals,Totals,26y 15d,2465 (1415-29-1021 57.40%),1556 (0.63),,
C,"Williams, Mark",44y 326d,108 (64-1-43 59.72%),,←,
