St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",19y 307d,4 (1-0-3 25.00%),2 (0.50),←,
14,"Ball, Luke",23y 329d,109 (65-0-44 59.63%),52 (0.48),←,
27,"Blake, Jason",27y 34d,117 (57-2-58 49.57%),28 (0.24),←,
3,"Clarke, Xavier",24y 203d,102 (55-2-45 54.90%),47 (0.46),←,
26,"Dal Santo, Nick",24y 56d,125 (68-2-55 55.20%),60 (0.48),←,
24,"Dempster, Sean",24y 89d,56 (36-0-20 64.29%),9 (0.16),2 (1-0-1 50.00%),1 (0.50)
6,"Fisher, Leigh",23y 365d,51 (33-1-17 65.69%),5 (0.10),←,
25,"Fisher, Sam",25y 283d,76 (46-1-29 61.18%),4 (0.05),←,
28,"Gardiner, Charlie",25y 48d,53 (33-0-20 62.26%),27 (0.51),2 (2-0-0 100.00%),2 (1.00)
19,"Gilbert, Sam",21y 243d,25 (13-1-11 54.00%),9 (0.36),←,
18,"Goddard, Brendon",22y 334d,93 (56-0-37 60.22%),29 (0.31),←,
1,"Gram, Jason",23y 357d,57 (32-1-24 57.02%),21 (0.37),55 (31-1-23 57.27%),21 (0.38)
35,"Harvey, Robert",36y 241d,364 (183-4-177 50.82%),208 (0.57),←,
7,"Hayes, Lenny",28y 95d,173 (76-3-94 44.80%),63 (0.36),←,
8,"Hudghton, Max",31y 229d,209 (95-3-111 46.17%),14 (0.07),←,
38,"Jones, Clinton",24y 76d,9 (6-1-2 72.22%),1 (0.11),←,
2,"King, Steven",29y 148d,198 (102-2-94 52.02%),78 (0.39),5 (3-0-2 60.00%),3 (0.60)
23,"Koschitzke, Justin",25y 211d,102 (50-1-51 49.51%),103 (1.01),←,
31,"Maguire, Matt",23y 324d,97 (53-1-43 55.15%),19 (0.20),←,
44,"Milne, Stephen",28y 41d,146 (70-2-74 48.63%),282 (1.93),←,
11,"Montagna, Leigh",24y 168d,78 (46-1-31 59.62%),51 (0.65),←,
12,"Riewoldt, Nick",25y 184d,139 (69-2-68 50.36%),267 (1.92),←,
Totals,Totals,25y 248d,2383 (1245-30-1108 52.25%),1379 (0.58),,
C,"Lyon, Ross",41y 162d,27 (14-1-12 53.70%),,←,
