St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
28,"Ackland, Cain",24y 170d,53 (34-0-19 64.15%),21 (0.40),41 (26-0-15 63.41%),18 (0.44)
10,"Baker, Steven",26y 103d,133 (62-1-70 46.99%),27 (0.20),←,
14,"Ball, Luke",22y 100d,85 (53-0-32 62.35%),43 (0.51),←,
27,"Blake, Jason",25y 171d,91 (44-1-46 48.90%),20 (0.22),←,
24,"Brooks, Barry",22y 252d,8 (4-0-4 50.00%),3 (0.38),←,
16,"Clarke, Raphael",20y 343d,21 (14-0-7 66.67%),3 (0.14),←,
3,"Clarke, Xavier",22y 339d,78 (41-1-36 53.21%),33 (0.42),←,
26,"Dal Santo, Nick",22y 192d,97 (54-1-42 56.19%),51 (0.53),←,
6,"Fisher, Leigh",22y 136d,24 (19-0-5 79.17%),3 (0.13),←,
25,"Fisher, Sam",24y 54d,50 (33-0-17 66.00%),4 (0.08),←,
9,"Gehrig, Fraser",30y 183d,234 (124-1-109 53.21%),478 (2.04),119 (61-0-58 51.26%),319 (2.68)
18,"Goddard, Brendon",21y 105d,82 (51-0-31 62.20%),26 (0.32),←,
15,"Gram, Jason",22y 128d,31 (18-0-13 58.06%),10 (0.32),29 (17-0-12 58.62%),10 (0.34)
2,"Hamill, Aaron",29y 13d,189 (94-0-95 49.74%),239 (1.26),97 (45-0-52 46.39%),125 (1.29)
35,"Harvey, Robert",35y 12d,339 (169-3-167 50.29%),204 (0.60),←,
23,"Koschitzke, Justin",23y 347d,77 (39-0-38 50.65%),66 (0.86),←,
44,"Milne, Stephen",26y 178d,118 (56-1-61 47.88%),237 (2.01),←,
11,"Montagna, Leigh",22y 304d,51 (32-0-19 62.75%),39 (0.76),←,
12,"Riewoldt, Nick",23y 320d,113 (56-1-56 50.00%),211 (1.87),←,
29,"Rix, Michael",25y 237d,10 (8-0-2 80.00%),1 (0.10),←,
4,"Thompson, Andrew",33y 316d,210 (97-2-111 46.67%),93 (0.44),←,
13,"Voss, Brett",28y 192d,158 (79-2-77 50.63%),59 (0.37),123 (60-1-62 49.19%),48 (0.39)
Totals,Totals,25y 124d,2252 (1181-14-1057 52.44%),1871 (0.83),,
C,"Thomas, Grant",48y 200d,122 (63-1-58 52.05%),,←,
