Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bugg, Tomas",4,1,5,9,,,,2.0,,,,,,,,3.0,6.0,,,2.0,,,84.0
21,"Buntine, Matt",10,6,5,15,,,,1.0,3.0,2.0,,3.0,1.0,,,7.0,8.0,1.0,,2.0,,,82.0
18,"Cameron, Jeremy",8,6,3,11,1,2.0,,1.0,,3.0,,,1.0,,,5.0,5.0,1.0,2.0,,,1.0,88.0
35,"Corr, Aidan",3,2,5,8,,,,4.0,1.0,1.0,,,,,,1.0,7.0,,,4.0,,,90.0
4,"Greene, Toby",11,6,13,24,,,,5.0,3.0,6.0,6.0,2.0,,2.0,,8.0,15.0,,,,1.0,,90.0
32,"Griffen, Ryan",14,9,13,27,1,,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,9.0,16.0,1.0,1.0,,1.0,,85.0
19,"Haynes, Nick",11,11,3,14,,,,1.0,4.0,1.0,,3.0,,,,4.0,10.0,3.0,,6.0,2.0,,87.0
22,"Kelly, Josh",7,3,6,13,,,,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,10.0,,,1.0,,,84.0
37,"Lobb, Rory",4,4,5,9,,,10.0,1.0,,1.0,1.0,3.0,1.0,2.0,,3.0,6.0,1.0,,1.0,,,89.0
34 ↓,"Marchbank, Caleb",6,5,3,9,,,,1.0,,2.0,,1.0,2.0,,,2.0,7.0,,,4.0,,1.0,60.0
25,"McCarthy, Cam",6,2,2,8,1,,,2.0,,2.0,,1.0,2.0,,,3.0,5.0,,1.0,1.0,,,89.0
7,"Palmer, Rhys",13,5,4,17,3,1.0,,2.0,1.0,3.0,2.0,1.0,2.0,,,6.0,10.0,,1.0,1.0,2.0,,92.0
23,"Shaw, Heath",24,14,6,30,,,,1.0,7.0,2.0,,4.0,1.0,1.0,,5.0,23.0,,,4.0,1.0,,93.0
5,"Shiel, Dylan",6,2,5,11,,,,5.0,1.0,1.0,1.0,1.0,2.0,,,4.0,7.0,,,,,,80.0
10,"Smith, Devon",12,2,5,17,,2.0,,5.0,1.0,7.0,,5.0,1.0,1.0,,3.0,14.0,,,,2.0,,85.0
38,"Steele, Jack",6,3,11,17,,1.0,2.0,10.0,1.0,2.0,3.0,1.0,,,,7.0,10.0,,1.0,,,,86.0
36,"Stewart, James",6,,1,7,2,1.0,,5.0,,,1.0,2.0,1.0,1.0,,5.0,2.0,,,2.0,,,79.0
17,"Treloar, Adam",16,5,13,29,,,2.0,11.0,1.0,4.0,6.0,4.0,2.0,2.0,,11.0,18.0,,,,,,80.0
8,"Ward, Callan",8,6,11,19,,,5.0,5.0,4.0,3.0,4.0,2.0,,1.0,,10.0,9.0,2.0,,,,2.0,90.0
6,"Whitfield, Lachie",12,8,7,19,,,,2.0,4.0,1.0,2.0,6.0,,3.0,,6.0,13.0,1.0,,3.0,,,88.0
29,"Williams, Zac",8,5,12,20,,,,4.0,2.0,1.0,2.0,2.0,,,,9.0,13.0,,,3.0,1.0,,80.0
16 ↑,"Wilson, Nathan",3,1,1,4,,,,1.0,,,,,,,,1.0,3.0,,,1.0,,,18.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,106,139,337,8,13.0,23.0,74.0,38.0,46.0,30.0,44.0,18.0,15.0,,115.0,217.0,10.0,6.0,35.0,10.0,4.0,
Opposition,Opposition,215,98,164,379,18,9.0,89.0,50.0,35.0,56.0,58.0,50.0,15.0,18.0,6.0,133.0,238.0,8.0,10.0,28.0,10.0,15.0,
