Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
11,"Archer, Glenn",31y 115d,247 (150-0-97 60.73%),131 (0.53),←,
16,"Brown, Leigh",22y 145d,101 (38-1-62 38.12%),42 (0.42),38 (19-1-18 51.32%),22 (0.58)
2,"Colbert, Leigh",29y 40d,186 (105-2-79 56.99%),64 (0.34),81 (43-1-37 53.70%),14 (0.17)
24,"Firrito, Michael",20y 233d,15 (8-0-7 53.33%),4 (0.27),←,
6,"Grant, Shannon",27y 89d,208 (120-2-86 58.17%),229 (1.10),150 (88-1-61 59.00%),191 (1.27)
4,"Harris, Daniel",22y 68d,41 (21-1-19 52.44%),13 (0.32),←,
29,"Harvey, Brent",26y 64d,166 (99-1-66 59.94%),204 (1.23),←,
28,"Harvey, Shane",21y 196d,12 (7-0-5 58.33%),9 (0.75),1 (0-0-1 0.00%),
21,"Jones, Corey",23y 142d,52 (24-0-28 46.15%),50 (0.96),←,
34,"King, David",32y 132d,235 (143-1-91 61.06%),145 (0.62),←,
35,"Makepeace, Troy",25y 133d,99 (51-1-47 52.02%),25 (0.25),←,
19,"Motlop, Daniel",22y 123d,38 (15-1-22 40.79%),43 (1.13),←,
20,"Petrie, Drew",21y 276d,57 (27-1-29 48.25%),52 (0.91),←,
17,"Porter, Mark",27y 280d,108 (56-1-51 52.31%),20 (0.19),53 (28-1-24 53.77%),7 (0.13)
3,"Rawlings, Brady",23y 37d,86 (49-0-37 56.98%),36 (0.42),←,
26,"Rocca, Saverio",30y 240d,222 (103-3-116 47.07%),667 (3.00),66 (33-1-32 50.76%),153 (2.32)
7,"Simpson, Adam",28y 152d,196 (121-1-74 61.99%),65 (0.33),←,
9,"Sinclair, Jess",25y 326d,114 (41-1-72 36.40%),55 (0.48),64 (28-1-35 44.53%),29 (0.45)
10,"Stevens, Anthony",33y 15d,286 (171-1-114 59.97%),126 (0.44),←,
12,"Stevens, Michael",23y 253d,35 (18-0-17 51.43%),7 (0.20),18 (10-0-8 55.56%),4 (0.22)
36,"Watt, Shannon",23y 234d,63 (32-1-30 51.59%),4 (0.06),←,
8,"Wells, Daniel",19y 165d,34 (18-1-15 54.41%),19 (0.56),←,
Totals,Totals,25y 190d,2601 (1417-20-1164 54.48%),2010 (0.77),,
C,"Laidley, Dani",37y 112d,38 (19-1-18 51.32%),,←,
