Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
22,"Aitken, Ian",23y 101d,50 (34-1-15 69.00%),7 (0.14),←,
31,"Alvin, Tom",28y 126d,132 (79-1-52 60.23%),47 (0.36),←,
21,"Bradley, Craig",26y 306d,114 (72-1-41 63.60%),86 (0.75),←,
20,"Brown, Fraser",20y 7d,13 (3-0-10 23.08%),2 (0.15),←,
35,"Dean, Peter",25y 169d,105 (69-1-35 66.19%),15 (0.14),←,
24,"Dunlop, Jamie",24y 232d,21 (13-0-8 61.90%),3 (0.14),←,
9,"Edgar, Stephen",23y 205d,5 (2-0-3 40.00%),,←,
12,"Gleeson, Adrian",23y 117d,88 (55-1-32 63.07%),92 (1.05),←,
13,"Hanna, Mil",24y 142d,64 (34-1-29 53.91%),20 (0.31),←,
28,"Kernahan, David",25y 45d,26 (13-0-13 50.00%),8 (0.31),←,
4,"Kernahan, Stephen",26y 358d,115 (72-1-42 63.04%),313 (2.72),←,
44,"Madden, Justin",29y 86d,203 (128-1-74 63.30%),142 (0.70),158 (98-1-59 62.34%),122 (0.77)
47,"McKinnon, Andrew",22y 28d,14 (5-0-9 35.71%),7 (0.50),←,
29,"Minton-Connell, Simon",21y 121d,9 (5-0-4 55.56%),26 (2.89),←,
17,"Naley, Mark",29y 167d,65 (40-1-24 62.31%),74 (1.14),←,
19,"Phillips, Andrew",20y 210d,21 (10-1-10 50.00%),17 (0.81),←,
36,"Rieniets, Tim",24y 133d,12 (7-0-5 58.33%),4 (0.33),←,
38,"Robertson, Shane",26y 241d,78 (50-1-27 64.74%),23 (0.29),←,
18,"Sartori, Peter",25y 305d,43 (27-0-16 62.79%),88 (2.05),←,
1,"Silvagni, Stephen",23y 86d,96 (62-0-34 64.58%),59 (0.61),←,
Totals,Totals,24y 269d,1274 (780-11-483 61.22%),1033 (0.81),,
C,"Jesaulenko, Alex",45y 23d,139 (66-3-70 48.56%),,75 (53-1-21 71.33%),
