Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
42,"Collins, Andrew",20y 229d,10 (3-0-7 30.00%),8 (0.80),←,
9,"Cotchin, Trent",19y 88d,22 (11-0-11 50.00%),12 (0.55),←,
32,"Cousins, Ben",31y 4d,246 (136-3-107 55.89%),208 (0.85),8 (2-0-6 25.00%),3 (0.38)
3,"Deledio, Brett",22y 77d,98 (38-2-58 39.80%),78 (0.80),←,
10,"Edwards, Shane",20y 252d,39 (11-2-26 30.77%),26 (0.67),←,
41,"Foley, Nathan",23y 299d,84 (28-2-54 34.52%),22 (0.26),←,
44,"Graham, Angus",22y 79d,12 (3-0-9 25.00%),5 (0.42),←,
27,"Hislop, Tom",21y 27d,13 (1-0-12 7.69%),7 (0.54),6 (1-0-5 16.67%),5 (0.83)
23,"Jackson, Daniel",23y 70d,61 (18-1-42 30.33%),17 (0.28),←,
16,"McGuane, Luke",22y 142d,46 (14-1-31 31.52%),2 (0.04),←,
40,"Moore, Kelvin",25y 101d,60 (16-1-43 27.50%),11 (0.18),←,
20,"Morton, Mitch",22y 157d,42 (18-1-23 44.05%),74 (1.76),30 (12-1-17 41.67%),63 (2.10)
38,"Nahas, Robin",21y 236d,11 (3-0-8 27.27%),14 (1.27),←,
17,"Newman, Chris",27y 47d,147 (48-2-97 33.33%),19 (0.13),←,
14,"Polo, Dean",22y 333d,44 (16-1-27 37.50%),9 (0.20),←,
37,"Post, Jayden",19y 211d,1 (0-0-1 0.00%),,←,
8,"Riewoldt, Jack",20y 246d,38 (14-1-23 38.16%),40 (1.05),←,
36,"Silvester, Jarrod",24y 154d,2 (0-0-2 0.00%),,←,
30,"Tambling, Richard",22y 295d,87 (35-2-50 41.38%),56 (0.64),←,
2,"Thursfield, Will",23y 76d,46 (15-2-29 34.78%),,←,
21,"Tuck, Shane",27y 192d,105 (38-2-65 37.14%),49 (0.47),←,
29,"Vickery, Ty",19y 34d,3 (1-0-2 33.33%),1 (0.33),←,
Totals,Totals,22y 318d,1217 (467-23-727 38.37%),658 (0.54),,
C,"Rawlings, Jade",31y 268d,3 (1-0-2 33.33%),,←,
