Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",20,3,18,38,2,2.0,,2.0,5.0,5.0,10.0,5.0,2.0,2.0,3.0,18.0,16.0,,1.0,1.0,2.0,1.0,100.0
36,"Browne, Andrew",7,3,1,8,1,1.0,,3.0,,1.0,1.0,1.0,,1.0,,2.0,6.0,,2.0,,1.0,,69.0
9,"Carr, Matthew",10,3,8,18,1,,1.0,,5.0,1.0,,7.0,,1.0,,3.0,14.0,,1.0,,1.0,,100.0
5,"Dunn, Ryley",3,,3,6,,,,4.0,,3.0,,1.0,1.0,,,4.0,3.0,,,1.0,,1.0,40.0
33,"Farmer, Jeff",10,2,4,14,3,2.0,,1.0,,3.0,2.0,4.0,2.0,3.0,,10.0,5.0,1.0,1.0,,,1.0,77.0
27,"Gilmore, Daniel",9,3,3,12,,,,1.0,2.0,,1.0,1.0,1.0,,,4.0,8.0,,,2.0,,,72.0
42,"Haddrill, Robert",5,3,5,10,,,,,2.0,,,1.0,1.0,1.0,,4.0,6.0,2.0,,5.0,,,87.0
4,"Hasleby, Paul",19,7,14,33,1,3.0,,5.0,3.0,6.0,2.0,5.0,3.0,1.0,,14.0,20.0,,1.0,1.0,4.0,2.0,96.0
43,"Hayden, Roger",9,5,4,13,,,,,3.0,1.0,,,1.0,,,5.0,7.0,1.0,,3.0,,,96.0
11,"Headland, Des",7,2,3,10,,1.0,,4.0,,3.0,2.0,3.0,1.0,,,7.0,5.0,,,2.0,,1.0,56.0
20,"Longmuir, Justin",4,3,4,8,,,7.0,3.0,,3.0,,1.0,,1.0,,1.0,7.0,,,5.0,,1.0,81.0
8,"McManus, Shaun",15,4,11,26,,,,3.0,1.0,5.0,1.0,,,,,5.0,19.0,,,2.0,,,84.0
18,"McPharlin, Luke",14,12,4,18,,,,1.0,3.0,,,,,,,5.0,12.0,2.0,,3.0,2.0,,92.0
34,"Medhurst, Paul",9,8,1,10,4,2.0,,,,,,1.0,,,,2.0,8.0,1.0,7.0,1.0,,,96.0
23,"Parker, Shane",6,3,2,8,,,,,2.0,,,,,,,1.0,7.0,,,5.0,,,90.0
29,"Pavlich, Matthew",17,2,9,26,1,2.0,1.0,5.0,,5.0,7.0,4.0,,1.0,,15.0,10.0,1.0,,1.0,,,100.0
31,"Sandilands, Aaron",8,6,4,12,,,33.0,,,3.0,2.0,4.0,1.0,3.0,1.0,3.0,8.0,1.0,,4.0,,,80.0
3,"Schammer, Byron",10,6,8,18,2,1.0,,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,13.0,,1.0,2.0,1.0,,66.0
2,"Simmonds, Troy",4,5,6,10,,,,3.0,,3.0,,3.0,1.0,1.0,,5.0,6.0,2.0,1.0,1.0,,1.0,93.0
19,"Walker, James",9,7,8,17,,,,2.0,2.0,4.0,2.0,,,,,5.0,12.0,,,5.0,,,96.0
26,"Waterhouse, Clive",5,5,3,8,,1.0,,1.0,,2.0,,2.0,,,,5.0,3.0,3.0,1.0,1.0,,,68.0
6,"Woods, Dion",10,6,2,12,,,,1.0,2.0,5.0,,3.0,1.0,,,3.0,9.0,,,6.0,1.0,1.0,58.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,98,125,335,15,17.0,42.0,42.0,32.0,56.0,32.0,47.0,16.0,16.0,6.0,126.0,204.0,14.0,16.0,51.0,12.0,9.0,
Opposition,Opposition,180,63,92,272,8,12.0,16.0,36.0,36.0,39.0,32.0,42.0,16.0,16.0,,129.0,135.0,8.0,6.0,35.0,21.0,4.0,
