Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Brown, Nathan",12,4,9,21,,,,,4.0,2.0,,,,,,,,,,,,,
18,"Cameron, Leon",12,2,4,16,,,,1.0,1.0,3.0,,,,,,,,,,,,,
16,"Croft, Matthew",7,3,4,11,,,,3.0,3.0,,,3.0,1.0,1.0,,,,,,,,,
11,"Curley, Todd",9,4,6,15,1,,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,
14,"Darcy, Luke",11,4,6,17,,1.0,1.0,,4.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,
21,"Dent, Matthew",6,2,3,9,,,,1.0,2.0,1.0,,,,,,,,,,,,,
4,"Garlick, Simon",13,6,5,18,1,1.0,,3.0,2.0,4.0,4.0,,1.0,1.0,,,,,,,,,
3,"Grant, Chris",14,7,7,21,4,,,2.0,,3.0,,3.0,3.0,1.0,,,,,,,,,
9,"Hudson, Paul",9,4,3,12,2,1.0,,3.0,1.0,2.0,,2.0,,3.0,,,,,,,,,
6,"Johnson, Brad",15,7,6,21,,2.0,,2.0,3.0,5.0,1.0,3.0,1.0,2.0,,,,,,,,,
2,"Kolyniuk, Steven",10,5,4,14,2,,,,,5.0,1.0,,1.0,2.0,,,,,,,,,
35,"Kretiuk, Steven",7,,4,11,,,,1.0,3.0,,,,2.0,2.0,,,,,,,,,
39,"Liberatore, Tony",6,2,7,13,,,,3.0,2.0,,,1.0,1.0,1.0,,,,,,,,,
23,"Martin, Michael",2,,2,4,1,,,,,2.0,1.0,1.0,,,,,,,,,,,
1,"Minton-Connell, Simon",9,8,7,16,5,3.0,,3.0,,1.0,,2.0,1.0,1.0,,,,,,,,,
10,"Montgomery, Brett",15,11,7,22,1,,,3.0,2.0,4.0,,3.0,,1.0,,,,,,,,,
36,"Romero, Jose",16,7,11,27,,,,3.0,1.0,4.0,6.0,1.0,1.0,3.0,,,,,,,,,
5,"Smith, Rohan",14,,3,17,1,1.0,,1.0,4.0,3.0,3.0,,2.0,,,,,,,,,,
34,"West, Mark",7,1,8,15,,,,3.0,2.0,3.0,4.0,3.0,,,,,,,,,,,
7,"West, Scott",8,2,14,22,,,,1.0,2.0,2.0,4.0,,2.0,,,,,,,,,,
24,"Wira, Brad",7,2,3,10,,1.0,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,
15,"Wynd, Scott",6,3,5,11,,,21.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,84,128,343,18,13.0,22.0,36.0,42.0,52.0,34.0,25.0,20.0,20.0,,,,,,,,,
Opposition,Opposition,166,76,108,274,7,9.0,27.0,37.0,30.0,51.0,30.0,34.0,20.0,20.0,,,,,,,,,
