Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",8,2,10,18,,1.0,,4.0,,3.0,8.0,5.0,1.0,3.0,,11.0,7.0,,,,,,89.0
25,"Crisp, Jack",11,3,11,22,,,,5.0,2.0,2.0,1.0,1.0,,,,6.0,16.0,,,1.0,,2.0,82.0
7,"Daicos, Josh",16,6,14,30,,1.0,,4.0,4.0,6.0,3.0,4.0,4.0,,,9.0,21.0,,1.0,,,,81.0
35,"Daicos, Nick",27,7,15,42,,,,1.0,8.0,8.0,,1.0,,,3.0,6.0,31.0,,,,4.0,1.0,88.0
5,"Elliott, Jamie",5,3,6,11,1,,,4.0,,,,3.0,1.0,,,4.0,8.0,,1.0,3.0,,2.0,86.0
17,"Frampton, Billy",3,3,6,9,,1.0,27.0,3.0,,1.0,1.0,,,,,2.0,7.0,,,2.0,,,76.0
33,"Ginnivan, Jack",10,4,3,13,1,1.0,,3.0,1.0,4.0,,1.0,,,,2.0,10.0,,1.0,3.0,,1.0,77.0
23,"Hill, Bobby",10,3,2,12,3,,,1.0,,3.0,,1.0,,,,4.0,8.0,1.0,1.0,1.0,,1.0,83.0
32,"Hoskin-Elliott, Will",8,3,4,12,,,,4.0,1.0,5.0,,3.0,,,,5.0,8.0,,,1.0,,1.0,81.0
40,"Johnson, Ash",7,5,2,9,1,2.0,4.0,1.0,,3.0,1.0,1.0,,1.0,,3.0,6.0,2.0,2.0,2.0,,1.0,70.0
37,"Markov, Oleg",7,1,8,15,,,,4.0,2.0,3.0,1.0,3.0,2.0,,,8.0,7.0,,,1.0,,,79.0
4,"Maynard, Brayden",14,9,6,20,,,,1.0,2.0,1.0,1.0,2.0,,1.0,,3.0,17.0,1.0,,9.0,,,83.0
31,"McCreery, Beau",10,3,2,12,1,1.0,,4.0,,2.0,,2.0,,1.0,,3.0,7.0,,1.0,2.0,,,72.0
11 ↓,"McStay, Daniel",1,,,1,,,,,,,,1.0,,,,,1.0,,,,,,19.0
41,"Mihocek, Brody",8,6,9,17,2,,,,,2.0,1.0,,,,,8.0,9.0,1.0,2.0,3.0,,,91.0
6,"Mitchell, Tom",9,3,19,28,1,,,6.0,,5.0,6.0,1.0,3.0,,,12.0,16.0,,,2.0,,,73.0
30,"Moore, Darcy",13,7,5,18,,,,,3.0,1.0,,3.0,1.0,,,7.0,8.0,2.0,,12.0,1.0,,98.0
28,"Murphy, Nathan",7,6,4,11,,,,1.0,4.0,1.0,,3.0,1.0,1.0,,6.0,6.0,2.0,,7.0,,,89.0
9,"Noble, John",18,7,6,24,,,,2.0,5.0,3.0,2.0,4.0,,2.0,,2.0,20.0,,,1.0,,,79.0
10,"Pendlebury, Scott",8,4,15,23,,,,5.0,,2.0,5.0,5.0,2.0,1.0,2.0,11.0,13.0,,,2.0,,,84.0
3,"Quaynor, Isaac",9,6,6,15,,,,3.0,4.0,2.0,,1.0,,,,8.0,7.0,2.0,,4.0,,,88.0
22,"Sidebottom, Steele",15,6,10,25,,,,3.0,4.0,5.0,1.0,3.0,,,,5.0,19.0,,1.0,1.0,,1.0,83.0
12 ↑,"Wilson, Tom",2,2,3,5,,,,1.0,,2.0,,1.0,,,,1.0,4.0,,,,,,48.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,99,166,392,10,10.0,31.0,60.0,40.0,64.0,31.0,49.0,15.0,10.0,5.0,126.0,256.0,11.0,10.0,57.0,5.0,10.0,
Opposition,Opposition,228,103,180,408,9,10.0,37.0,45.0,52.0,50.0,37.0,61.0,10.0,15.0,1.0,147.0,256.0,15.0,8.0,41.0,2.0,7.0,
