Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",25y 307d,154 (72-0-82 46.75%),135 (0.88),←,
7,"Brown, Nathan",26y 73d,142 (65-3-74 46.83%),218 (1.54),5 (1-0-4 20.00%),12 (2.40)
17,"Campbell, Wayne",31y 213d,261 (119-1-141 45.79%),158 (0.61),←,
6,"Chaffey, Mark",26y 353d,127 (55-0-72 43.31%),27 (0.21),←,
24,"Coughlan, Mark",22y 3d,47 (15-0-32 31.91%),24 (0.51),←,
14,"Fiora, Aaron",23y 4d,66 (30-0-36 45.45%),22 (0.33),←,
19,"Fleming, Tim",26y 18d,21 (7-0-14 33.33%),5 (0.24),←,
2,"Gaspar, Darren",27y 339d,181 (82-0-99 45.30%),19 (0.10),160 (75-0-85 46.88%),18 (0.11)
20,"Hall, Ray",23y 179d,52 (23-0-29 44.23%),24 (0.46),←,
33,"Hartigan, Brent",19y 16d,5 (1-0-4 20.00%),1 (0.20),←,
31,"Hyde, Chris",21y 258d,13 (1-0-12 7.69%),1 (0.08),←,
28,"Johnson, Kane",26y 39d,129 (63-0-66 48.84%),54 (0.42),25 (8-0-17 32.00%),10 (0.40)
39,"Kellaway, Andrew",28y 152d,130 (58-0-72 44.62%),23 (0.18),←,
27,"Krakouer, Andrew",21y 79d,39 (11-0-28 28.21%),41 (1.05),←,
15,"Marsh, Ben",27y 289d,50 (25-0-25 50.00%),17 (0.34),2 (0-0-2 0.00%),
16,"Morrison, Shane",23y 104d,10 (5-1-4 55.00%),3 (0.30),5 (1-0-4 20.00%),3 (0.60)
35,"Newman, Chris",21y 341d,40 (11-0-29 27.50%),6 (0.15),←,
5,"Ottens, Brad",24y 89d,116 (50-0-66 43.10%),139 (1.20),←,
22,"Roach, Tom",18y 234d,2 (0-0-2 0.00%),1 (0.50),←,
32,"Tivendale, Greg",25y 4d,108 (46-0-62 42.59%),86 (0.80),←,
30,"Weller, Luke",22y 101d,5 (1-0-4 20.00%),1 (0.20),1 (0-0-1 0.00%),
36,"Zantuck, Ty",22y 68d,59 (19-0-40 32.20%),16 (0.27),←,
Totals,Totals,24y 115d,1757 (759-5-993 43.20%),1021 (0.58),,
C,"Frawley, Danny",40y 228d,96 (42-0-54 43.75%),,←,
