St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",6,5.0,6,12,,,3.0,1.0,1.0,1.0,,3.0,,2.0,,3.0,10,,,,,,71.0
20,"Armitage, David",10,3.0,8,18,1.0,,,6.0,1.0,2.0,4.0,4.0,2.0,1.0,,8.0,11,,1.0,1.0,1.0,1.0,64.0
15,"Billings, Jack",9,2.0,8,17,,1.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,,8.0,8,,,1.0,,,72.0
27,"Bruce, Josh",2,2.0,6,8,,2.0,1.0,1.0,,,,3.0,1.0,2.0,,4.0,4,,,1.0,,,93.0
24,"Dempster, Sean",12,10.0,11,23,,,,2.0,4.0,,1.0,,1.0,,2.0,12.0,11,3.0,,5.0,,,95.0
7,"Dunstan, Luke",11,3.0,6,17,,,,6.0,3.0,3.0,6.0,2.0,1.0,2.0,,9.0,10,,,2.0,,1.0,76.0
14,"Geary, Jarryn",11,6.0,9,20,,,,2.0,4.0,2.0,1.0,,2.0,,,6.0,14,1.0,,1.0,1.0,,89.0
19,"Gilbert, Sam",7,2.0,5,12,,,1.0,4.0,,2.0,,4.0,1.0,1.0,,5.0,5,2.0,,5.0,,,91.0
22,"Gresham, Jade",12,4.0,7,19,1.0,,,2.0,,3.0,3.0,1.0,1.0,1.0,,8.0,10,,,,,,76.0
1,"Hickey, Tom",6,6.0,12,18,,1.0,34.0,3.0,2.0,,4.0,4.0,2.0,3.0,,10.0,7,3.0,1.0,3.0,,,87.0
36,"McKenzie, Daniel",5,3.0,7,12,,,,1.0,3.0,,1.0,1.0,,1.0,,4.0,9,,,3.0,,,69.0
28,"Membrey, Tim",9,6.0,5,14,2.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,9.0,6,3.0,3.0,4.0,,,83.0
11,"Montagna, Leigh",14,7.0,9,23,,,,2.0,2.0,4.0,,4.0,,1.0,,1.0,22,,,2.0,,1.0,87.0
16,"Newnes, Jack",15,5.0,11,26,,,,5.0,3.0,3.0,,2.0,3.0,1.0,,9.0,17,,,1.0,,,91.0
12,"Riewoldt, Nick",14,10.0,5,19,4.0,,4.0,,1.0,3.0,,5.0,,1.0,3.0,5.0,16,2.0,3.0,2.0,,,97.0
17,"Roberton, Dylan",13,9.0,10,23,,1.0,,1.0,2.0,3.0,,2.0,1.0,1.0,,3.0,20,2.0,,1.0,1.0,,87.0
6,"Ross, Sebastian",10,4.0,5,15,,,1.0,4.0,1.0,3.0,2.0,1.0,,,,4.0,11,,1.0,1.0,,,75.0
5,"Savage, Shane",15,5.0,7,22,,1.0,,3.0,5.0,5.0,1.0,1.0,2.0,,,5.0,18,,,2.0,,,86.0
40,"Sinclair, Jack",1,,2,3,,,,2.0,,1.0,,2.0,,2.0,,,4,,,2.0,,,65.0
3,"Steven, Jack",17,6.0,22,39,1.0,,,7.0,,2.0,6.0,4.0,1.0,1.0,1.0,14.0,25,,,2.0,,1.0,83.0
44,"Weller, Maverick",13,8.0,9,22,1.0,1.0,,3.0,1.0,5.0,,5.0,1.0,2.0,,13.0,8,4.0,,,,,85.0
34,"Wright, Nathan",5,2.0,4,9,1.0,1.0,,4.0,2.0,1.0,1.0,1.0,2.0,1.0,,5.0,4,1.0,,,,,77.0
Totals,Totals,217,108.0,174,391,11.0,9.0,45.0,63.0,37.0,48.0,33.0,54.0,24.0,25.0,6.0,145.0,250,21.0,9.0,39.0,3.0,4.0,
Opposition,Opposition,191,82.0,181,372,9.0,6.0,30.0,69.0,33.0,50.0,34.0,58.0,25.0,24.0,,142.0,236,10.0,6.0,53.0,3.0,6.0,
