Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",11,1,7,18,1,2.0,1.0,5.0,1.0,5.0,3.0,5.0,,4.0,1.0,12.0,7.0,,,4.0,,,
38,"Baird, John",10,3,4,14,,,,1.0,4.0,,2.0,2.0,,1.0,,7.0,7.0,,,2.0,4.0,,
12,"Blakey, John",5,2,7,12,,,,,3.0,1.0,1.0,2.0,,1.0,,6.0,6.0,2.0,,3.0,,,
22,"Burton, Matthew",7,2,7,14,2,1.0,11.0,,2.0,1.0,5.0,2.0,1.0,1.0,,8.0,5.0,,1.0,4.0,,,
23,"Clayton, Shane",7,3,2,9,,,,1.0,,2.0,,1.0,1.0,,,3.0,6.0,,1.0,,1.0,,
45,"Cochrane, Stuart",18,7,6,24,1,,1.0,5.0,2.0,8.0,2.0,,1.0,,,10.0,13.0,1.0,,4.0,,,
2,"Colbert, Leigh",2,2,3,5,,,,1.0,2.0,,,,,,,3.0,2.0,1.0,,,,,
6,"Grant, Shannon",9,2,7,16,,,,1.0,2.0,2.0,8.0,1.0,1.0,,,4.0,12.0,,,1.0,,,
39,"Harding, Leigh",5,1,1,6,2,2.0,,,,1.0,2.0,1.0,,1.0,,1.0,4.0,,1.0,2.0,,,
29,"Harvey, Brent",13,5,8,21,2,,,1.0,3.0,5.0,1.0,3.0,2.0,,2.0,8.0,13.0,,,,2.0,,
21,"Jones, Corey",1,,,1,,,1.0,1.0,,,2.0,2.0,,1.0,,1.0,,,,1.0,,,
34,"King, David",17,3,7,24,,3.0,,1.0,4.0,4.0,2.0,1.0,2.0,,,5.0,17.0,,,2.0,1.0,,
35,"Makepeace, Troy",8,4,5,13,,,,3.0,3.0,1.0,1.0,1.0,,,,4.0,10.0,,,3.0,3.0,,
4,"Martyn, Mick",5,1,4,9,,,,1.0,3.0,,,2.0,,,,6.0,3.0,,,1.0,,,
5,"McCartney, Jason",5,3,3,8,2,2.0,,1.0,,1.0,1.0,1.0,,,,4.0,4.0,,2.0,4.0,,,
44,"Motlop, Shannon",9,1,4,13,,,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,3.0,10.0,,,2.0,,,
28,"Pickett, Byron",8,4,2,10,1,,,2.0,,5.0,1.0,,2.0,,,3.0,7.0,,,2.0,1.0,,
17,"Porter, Mark",1,1,1,2,,,14.0,2.0,2.0,,,1.0,,1.0,,,2.0,,,2.0,,,
30,"Robbins, Ben",2,,12,14,,,,6.0,,,5.0,2.0,2.0,,,9.0,5.0,,,,,,
26,"Rocca, Saverio",7,7,3,10,2,2.0,3.0,1.0,1.0,1.0,,3.0,1.0,3.0,,5.0,6.0,1.0,4.0,3.0,,,
7,"Simpson, Adam",16,5,7,23,1,1.0,1.0,1.0,1.0,10.0,4.0,3.0,2.0,1.0,,12.0,10.0,,,3.0,2.0,,
10,"Stevens, Anthony",12,2,5,17,,,1.0,2.0,5.0,1.0,2.0,2.0,1.0,,,8.0,9.0,,,1.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,59,105,283,14,16.0,33.0,37.0,42.0,50.0,43.0,36.0,17.0,15.0,3.0,122.0,158.0,5.0,9.0,44.0,16.0,,
Opposition,Opposition,191,71,113,304,15,13.0,21.0,25.0,30.0,63.0,37.0,42.0,15.0,17.0,3.0,117.0,188.0,7.0,13.0,43.0,5.0,,
