Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",19.0,7.0,8.0,27.0,,,,1.0,10.0,5.0,1.0,3.0,2.0,,1.0,5.0,20.0,1.0,,4.0,1.0,,86.0
22,"Breust, Luke",8.0,3.0,1.0,9.0,2.0,2.0,,2.0,1.0,2.0,1.0,2.0,2.0,,,5.0,4.0,,1.0,,1.0,,76.0
33,"Brockman, Tyler",4.0,3.0,7.0,11.0,2.0,,,3.0,,,,2.0,1.0,,,5.0,5.0,,2.0,1.0,,,71.0
12,"Day, Will",12.0,5.0,6.0,18.0,,,,4.0,3.0,8.0,3.0,,1.0,,,3.0,14.0,,,2.0,,,84.0
8,"Frost, Sam",3.0,4.0,11.0,14.0,,,3.0,,,,2.0,4.0,,1.0,,7.0,8.0,1.0,,5.0,,,88.0
24 ↓,"Grainger-Barras, Denver",,,,,,,,,,,,,,,,,,,,,,,44.0
15,"Hardwick, Blake",11.0,2.0,4.0,15.0,,,,1.0,5.0,1.0,,3.0,,1.0,,2.0,10.0,,,,2.0,,88.0
4,"Impey, Jarman",12.0,4.0,3.0,15.0,,,,5.0,2.0,1.0,,3.0,2.0,1.0,,4.0,11.0,,,2.0,,1.0,88.0
2,"Lewis, Mitch",10.0,7.0,4.0,14.0,4.0,2.0,2.0,4.0,,2.0,,5.0,2.0,2.0,,7.0,7.0,2.0,4.0,,,1.0,93.0
27 ↑,"Long, Ned",1.0,,2.0,3.0,,,,2.0,,,,1.0,,,,2.0,1.0,,,,,,33.0
31,"Macdonald, Connor",8.0,2.0,7.0,15.0,,,,,,4.0,,4.0,,1.0,,2.0,13.0,,,1.0,,,78.0
32,"Maginness, Finn",2.0,1.0,6.0,8.0,1.0,,,3.0,,2.0,,1.0,1.0,,,5.0,3.0,,,,,,86.0
40,"Mitchell, Seamus",10.0,5.0,5.0,15.0,,,,1.0,1.0,3.0,,4.0,,,,1.0,13.0,,,2.0,3.0,,65.0
13,"Moore, Dylan",9.0,4.0,7.0,16.0,1.0,,,4.0,,3.0,2.0,2.0,,,,6.0,10.0,,,1.0,,,89.0
11,"Nash, Conor",10.0,3.0,8.0,18.0,,,,3.0,,7.0,7.0,4.0,,1.0,,8.0,10.0,,,1.0,,1.0,81.0
3,"Newcombe, Jai",7.0,4.0,23.0,30.0,1.0,,,2.0,1.0,1.0,6.0,5.0,,,,11.0,19.0,,1.0,1.0,,,83.0
7,"Reeves, Ned",3.0,1.0,6.0,9.0,,,37.0,3.0,,,4.0,4.0,,2.0,,8.0,2.0,1.0,,4.0,,,81.0
14,"Scrimshaw, Jack",8.0,6.0,5.0,13.0,,,,3.0,3.0,1.0,,3.0,1.0,1.0,,3.0,11.0,,,2.0,1.0,,80.0
6,"Sicily, James",19.0,13.0,9.0,28.0,,,,2.0,6.0,,1.0,3.0,2.0,1.0,2.0,13.0,13.0,6.0,,4.0,3.0,,94.0
25,"Ward, Josh",12.0,4.0,8.0,20.0,,,,2.0,2.0,4.0,1.0,2.0,1.0,,,4.0,17.0,,,1.0,,2.0,80.0
37,"Weddle, Josh",6.0,4.0,11.0,17.0,,,,1.0,,,2.0,3.0,,1.0,,10.0,8.0,,,,2.0,,74.0
20,"Wingard, Chad",12.0,4.0,5.0,17.0,3.0,1.0,,2.0,1.0,5.0,1.0,4.0,,,,4.0,10.0,,1.0,,2.0,2.0,80.0
5,"Worpel, James",12.0,3.0,15.0,27.0,1.0,,,4.0,,6.0,9.0,5.0,1.0,2.0,,13.0,15.0,,1.0,1.0,2.0,1.0,79.0
Totals,Totals,198.0,89.0,161.0,359.0,15.0,5.0,42.0,52.0,35.0,55.0,40.0,67.0,16.0,14.0,3.0,128.0,224.0,11.0,10.0,32.0,17.0,8.0,
Opposition,Opposition,232.0,115.0,146.0,378.0,14.0,12.0,39.0,73.0,40.0,51.0,37.0,76.0,14.0,16.0,3.0,142.0,240.0,21.0,24.0,43.0,14.0,11.0,
