North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",28y 316d,177 (96-1-80 54.52%),217 (1.23),←,
5,"Anderson, Stuart",22y 284d,43 (31-0-12 72.09%),15 (0.35),←,
11,"Archer, Glenn",24y 14d,98 (61-0-37 62.24%),69 (0.70),←,
26,"Bell, Peter",21y 37d,27 (18-0-9 66.67%),26 (0.96),25 (18-0-7 72.00%),24 (0.96)
12,"Blakey, John",30y 257d,227 (111-0-116 48.90%),69 (0.30),92 (59-0-33 64.13%),31 (0.34)
9,"Chandler, Brett",21y 270d,30 (2-0-28 6.67%),2 (0.07),2 (1-0-1 50.00%),
27,"Crocker, Darren",30y 12d,151 (76-1-74 50.66%),106 (0.70),←,
25,"Daniltchenko, Jason",21y 217d,28 (18-0-10 64.29%),18 (0.64),←,
17,"Freeborn, Glenn",24y 60d,30 (21-0-9 70.00%),18 (0.60),←,
34,"King, David",25y 31d,68 (45-0-23 66.18%),17 (0.25),←,
7,"Laidley, Dani",30y 11d,142 (87-1-54 61.62%),14 (0.10),90 (58-0-32 64.44%),3 (0.03)
35,"Longmire, John",26y 97d,157 (79-1-77 50.64%),495 (3.15),←,
4,"Martyn, Mick",28y 219d,178 (99-1-78 55.90%),14 (0.08),←,
31,"McKernan, Corey",23y 109d,73 (50-0-23 68.49%),74 (1.01),←,
13,"Pike, Martin",24y 144d,62 (13-0-49 20.97%),40 (0.65),2 (1-0-1 50.00%),
22,"Roberts, Mark",31y 283d,166 (83-0-83 50.00%),139 (0.84),89 (57-0-32 64.04%),120 (1.35)
3,"Rock, Anthony",26y 190d,139 (84-0-55 60.43%),117 (0.84),←,
8,"Scott, Robert",28y 37d,183 (110-1-72 60.38%),195 (1.07),51 (35-0-16 68.63%),31 (0.61)
24,"Sholl, Craig",29y 98d,153 (88-0-65 57.52%),58 (0.38),←,
10,"Stevens, Anthony",25y 279d,133 (79-0-54 59.40%),67 (0.50),←,
36,"Stevens, Mark",21y 164d,17 (14-0-3 82.35%),19 (1.12),←,
Totals,Totals,25y 358d,2282 (1265-6-1011 55.43%),1789 (0.78),,
C,"Pagan, Denis",49y 195d,97 (63-0-34 64.95%),,←,
