Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",25y 107d,165 (104-2-59 63.64%),215 (1.30),←,
3,"Bartel, Jimmy",25y 268d,154 (102-2-50 66.88%),93 (0.60),←,
24,"Blake, Mark",23y 354d,76 (60-0-16 78.95%),11 (0.14),←,
17,"Byrnes, Shannon",25y 144d,73 (54-0-19 73.97%),56 (0.77),←,
11,"Corey, Joel",27y 193d,196 (121-2-73 62.24%),60 (0.31),←,
44,"Enright, Corey",27y 349d,172 (105-2-65 61.63%),48 (0.28),←,
15,"Gamble, Ryan",21y 340d,22 (18-0-4 81.82%),31 (1.41),←,
2,"Harley, Tom",31y 42d,195 (120-3-72 62.31%),12 (0.06),194 (119-3-72 62.11%),11 (0.06)
26,"Hawkins, Tom",21y 39d,40 (33-0-7 82.50%),55 (1.38),←,
34,"Hogan, Simon",21y 13d,9 (6-0-3 66.67%),7 (0.78),←,
9,"Kelly, James",25y 243d,144 (91-1-52 63.54%),63 (0.44),←,
45,"Ling, Cameron",28y 183d,201 (126-3-72 63.43%),112 (0.56),←,
4,"Mackie, Andrew",25y 22d,103 (79-0-24 76.70%),59 (0.57),←,
39,"Milburn, Darren",32y 136d,253 (147-1-105 58.30%),90 (0.36),←,
21,"Mooney, Cameron",29y 337d,189 (123-1-65 65.34%),247 (1.31),178 (113-1-64 63.76%),245 (1.38)
6,"Ottens, Brad",29y 216d,207 (109-1-97 52.90%),236 (1.14),78 (56-1-21 72.44%),84 (1.08)
33,"Rooke, Max",27y 253d,132 (81-2-49 62.12%),56 (0.42),←,
30,"Scarlett, Matthew",30y 85d,225 (139-2-84 62.22%),16 (0.07),←,
14,"Selwood, Joel",21y 95d,67 (59-0-8 88.06%),23 (0.34),←,
27,"Stokes, Mathew",24y 280d,70 (57-0-13 81.43%),106 (1.51),←,
7,"Taylor, Harry",23y 78d,40 (35-0-5 87.50%),5 (0.13),←,
40,"Wojcinski, David",28y 345d,150 (94-2-54 63.33%),48 (0.32),←,
Totals,Totals,26y 104d,2883 (1863-24-996 64.62%),1649 (0.57),,
C,"Thompson, Mark",45y 283d,232 (140-3-89 60.99%),,←,
