Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",28y 342d,127 (72-0-55 56.69%),5 (0.04),63 (43-0-20 68.25%),
14,"Bergman, Miles",21y 299d,53 (35-0-18 66.04%),16 (0.30),←,
3,"Burton, Ryan",26y 194d,135 (81-1-53 60.37%),21 (0.16),88 (56-0-32 63.64%),16 (0.18)
9,"Butters, Zak",22y 339d,89 (55-0-34 61.80%),53 (0.60),←,
33,"Byrne-Jones, Darcy",27y 327d,169 (101-0-68 59.76%),21 (0.12),←,
28,"Drew, Willem",24y 316d,77 (48-0-29 62.34%),14 (0.18),←,
7,"Duursma, Xavier",23y 37d,69 (45-0-24 65.22%),32 (0.46),←,
31,"Evans, Francis",21y 355d,16 (13-0-3 81.25%),10 (0.63),9 (6-0-3 66.67%),7 (0.78)
6,"Farrell, Kane",24y 149d,67 (42-0-25 62.69%),40 (0.60),←,
11,"Finlayson, Jeremy",27y 185d,104 (60-3-41 59.13%),147 (1.41),38 (24-0-14 63.16%),57 (1.50)
25,"Hayes, Sam",24y 65d,9 (7-0-2 77.78%),,←,
18,"Horne-Francis, Jason",20y 53d,37 (17-0-20 45.95%),18 (0.49),20 (15-0-5 75.00%),14 (0.70)
5,"Houston, Dan",26y 93d,142 (90-0-52 63.38%),33 (0.23),←,
1,"Jonas, Tom",32y 216d,214 (120-1-93 56.31%),2 (0.01),←,
34,"Jones, Lachie",21y 126d,31 (17-0-14 54.84%),6 (0.19),←,
30,"Lord, Ollie",21y 223d,9 (7-0-2 77.78%),7 (0.78),←,
4,"Marshall, Todd",24y 309d,94 (63-0-31 67.02%),134 (1.43),←,
41,"McEntee, Jed",22y 179d,28 (18-0-10 64.29%),18 (0.64),←,
2,"Powell-Pepper, Sam",25y 217d,135 (84-0-51 62.22%),97 (0.72),←,
15,"Rioli, Willie",28y 70d,66 (42-0-24 63.64%),84 (1.27),15 (11-0-4 73.33%),24 (1.60)
20,"Rozee, Connor",23y 203d,102 (64-0-38 62.75%),96 (0.94),←,
23,"Williams, Dylan",22y 43d,19 (15-0-4 78.95%),,←,
16,"Wines, Ollie",28y 310d,224 (133-0-91 59.38%),93 (0.42),←,
Totals,Totals,24y 313d,2016 (1229-5-782 60.96%),947 (0.47),,
C,"Hinkley, Ken",56y 317d,244 (146-0-98 59.84%),,←,
