Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
23,"Bolton, Mark",27y 130d,114 (54-2-58 48.25%),45 (0.39),←,
16,"Bradley, Kepler",20y 271d,42 (11-1-30 27.38%),13 (0.31),←,
17,"Camporeale, Scott",31y,245 (118-1-126 48.37%),203 (0.83),12 (3-1-8 29.17%),3 (0.25)
2,"Dyson, Ricky",20y 317d,35 (13-1-21 38.57%),24 (0.69),←,
31,"Fletcher, Dustin",31y 96d,256 (163-3-90 64.26%),60 (0.23),←,
26,"Heffernan, Chris",27y 194d,160 (87-2-71 55.00%),53 (0.33),113 (69-2-42 61.95%),43 (0.38)
19,"Hille, David",25y 70d,103 (50-1-52 49.03%),80 (0.78),←,
5,"Hird, James",33y 188d,233 (138-5-90 60.30%),329 (1.41),←,
21,"Johns, Courtney",21y 270d,10 (2-0-8 20.00%),10 (1.00),←,
14,"Johnson, Jason",28y 198d,168 (98-2-68 58.93%),99 (0.59),←,
1,"Johnson, Mark",28y 80d,171 (102-2-67 60.23%),83 (0.49),←,
35,"Jolley, Ben",20y 180d,3 (1-0-2 33.33%),,←,
42,"Lovett-Murray, Nathan",23y 266d,53 (19-0-34 35.85%),33 (0.62),←,
25,"Lucas, Scott",28y 224d,222 (126-2-94 57.21%),354 (1.59),←,
33,"McPhee, Adam",23y 309d,101 (39-0-62 38.61%),51 (0.50),76 (33-0-43 43.42%),42 (0.55)
10,"McVeigh, Mark",25y 197d,138 (71-2-65 52.17%),53 (0.38),←,
6,"Monfries, Angus",19y 204d,30 (7-1-22 25.00%),30 (1.00),←,
38,"Nash, Jay",20y 233d,9 (4-1-4 50.00%),2 (0.22),←,
11,"Peverill, Damien",27y 30d,112 (55-2-55 50.00%),23 (0.21),←,
24,"Stanton, Brent",20y 102d,53 (16-1-36 31.13%),29 (0.55),←,
4,"Watson, Jobe",21y 184d,31 (10-1-20 33.87%),13 (0.42),←,
12,"Welsh, Andrew",23y 181d,99 (42-2-55 43.43%),9 (0.09),←,
Totals,Totals,25y 12d,2388 (1226-32-1130 51.34%),1596 (0.67),,
C,"Sheedy, Kevin",58y 230d,609 (376-6-227 62.23%),,←,
