Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",24y 158d,98 (58-2-38 60.20%),41 (0.42),←,
24,"Bolton, Jude",33y 105d,314 (177-5-132 57.17%),185 (0.59),←,
13,"Everitt, Andrejs",24y 107d,67 (44-3-20 67.91%),31 (0.46),31 (22-2-7 74.19%),23 (0.74)
39,"Grundy, Heath",27y 26d,127 (75-2-50 59.84%),21 (0.17),←,
4,"Hannebery, Dan",22y 124d,90 (56-2-32 63.33%),39 (0.43),←,
33,"Jack, Brandon",19y 34d,2 (2-0-0 100.00%),,←,
15,"Jack, Kieren",26y,127 (72-3-52 57.87%),89 (0.70),←,
12,"Kennedy, Josh",25y 8d,99 (60-2-37 61.62%),62 (0.63),86 (55-2-29 65.12%),58 (0.67)
11,"Lamb, Jed",20y 252d,5 (3-0-2 60.00%),1 (0.20),←,
9,"Malceski, Nick",28y 317d,139 (90-2-47 65.47%),58 (0.42),←,
21,"McGlynn, Ben",27y 326d,117 (69-2-46 59.83%),133 (1.14),73 (46-2-25 64.38%),105 (1.44)
3,"McVeigh, Jarrad",28y 82d,207 (123-4-80 60.39%),153 (0.74),←,
6,"Mitchell, Tom",20y 28d,4 (3-0-1 75.00%),4 (1.00),←,
5,"OKeefe, Ryan",32y 155d,270 (156-4-110 58.52%),255 (0.94),←,
26,"Parker, Luke",20y 246d,45 (29-1-15 65.56%),24 (0.53),←,
38,"Pyke, Mike",29y 96d,59 (36-1-22 61.86%),26 (0.44),←,
43,"Rampe, Dane",23y 26d,11 (7-1-3 68.18%),,←,
25,"Richards, Ted",30y 168d,194 (114-4-76 59.79%),32 (0.16),161 (95-4-62 60.25%),13 (0.08)
42,"Richards, Xavier",20y 64d,1 (1-0-0 100.00%),,←,
40,"Smith, Nick",25y 16d,87 (51-2-34 59.77%),8 (0.09),←,
8,"Tippett, Kurt",26y 51d,106 (54-0-52 50.94%),192 (1.81),2 (1-0-1 50.00%),4 (2.00)
18,"White, Jesse",25y 170d,60 (29-2-29 50.00%),57 (0.95),←,
Totals,Totals,25y 166d,2229 (1309-42-878 58.73%),1411 (0.63),,
C,"Longmire, John",42y 179d,62 (41-2-19 67.74%),,←,
