West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Cox, Dean",13,4,15,28,,2.0,28.0,4.0,,3.0,4.0,4.0,4.0,2.0,,15.0,13.0,,,1.0,,,78.0
5,"Ebert, Brad",11,2,14,25,,,,4.0,2.0,3.0,5.0,3.0,2.0,1.0,,9.0,15.0,1.0,1.0,1.0,2.0,1.0,78.0
32,"Embley, Andrew",14,10,19,33,1,,,5.0,1.0,7.0,5.0,2.0,2.0,,1.0,7.0,25.0,1.0,,2.0,1.0,1.0,84.0
43,"Hams, Ashton",6,4,7,13,1,,,3.0,1.0,4.0,2.0,,3.0,,,6.0,7.0,,,2.0,,3.0,84.0
25,"Hurn, Shannon",20,8,,20,1,,,3.0,4.0,2.0,1.0,1.0,1.0,1.0,,4.0,16.0,,,2.0,,,76.0
33,"Jones, Jordan",7,5,6,13,,,,2.0,1.0,,,2.0,,2.0,,8.0,6.0,1.0,,2.0,,,73.0
17,"Kennedy, Josh",7,5,2,9,,2.0,,2.0,1.0,3.0,,2.0,2.0,2.0,,5.0,5.0,2.0,1.0,,,,82.0
2,"LeCras, Mark",12,1,2,14,2,,,4.0,,5.0,2.0,3.0,,,,4.0,9.0,,,2.0,,,93.0
16,"Mackenzie, Eric",9,9,10,19,,,1.0,1.0,4.0,,,1.0,1.0,,,3.0,15.0,,,12.0,,,93.0
7,"Masten, Chris",9,5,7,16,1,,,2.0,2.0,2.0,,,1.0,,,5.0,12.0,,,,,,78.0
35,"McGinnity, Patrick",6,2,10,16,,,,3.0,,2.0,2.0,2.0,2.0,,,7.0,8.0,,,3.0,,1.0,81.0
9,"Naitanui, Nic",1,,8,9,1,,19.0,4.0,,,6.0,,2.0,,,8.0,1.0,,,,,,66.0
24,"Rosa, Matt",14,1,10,24,,,,4.0,5.0,,2.0,2.0,1.0,1.0,,6.0,19.0,,,1.0,,,88.0
31,"Schofield, Will",8,5,4,12,,,,2.0,3.0,,,3.0,,1.0,,3.0,6.0,,,7.0,1.0,,92.0
10,"Selwood, Scott",11,6,11,22,1,,,7.0,,2.0,3.0,2.0,,,,5.0,15.0,,1.0,,,1.0,79.0
13,"Shuey, Luke",10,4,9,19,,1.0,,5.0,1.0,4.0,1.0,,,,,3.0,15.0,,,,3.0,2.0,81.0
28,"Smith, Ashley",10,8,8,18,1,,,2.0,3.0,,,3.0,1.0,,,2.0,17.0,,1.0,1.0,1.0,,68.0
30,"Spangher, Matthew",9,3,5,14,,,,1.0,5.0,,1.0,1.0,3.0,,,8.0,5.0,1.0,,8.0,1.0,,94.0
14,"Stevens, Koby",7,4,6,13,,,,3.0,,5.0,2.0,,1.0,,,7.0,7.0,1.0,,4.0,,,71.0
41,"Strijk, Andrew",8,3,5,13,,,,2.0,2.0,2.0,1.0,2.0,,1.0,,3.0,10.0,,,1.0,,,86.0
8,"Waters, Beau",13,7,6,19,1,,,4.0,2.0,1.0,2.0,2.0,,2.0,,2.0,15.0,,,5.0,,,87.0
36,"Wilson, Callum",9,6,,9,4,3.0,,1.0,,2.0,,1.0,1.0,,,4.0,5.0,2.0,6.0,1.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,102,164,378,14,10.0,48.0,68.0,37.0,47.0,39.0,36.0,27.0,13.0,1.0,124.0,246.0,9.0,10.0,55.0,9.0,9.0,
Opposition,Opposition,187,78,196,383,16,14.0,24.0,66.0,30.0,60.0,37.0,44.0,13.0,27.0,5.0,135.0,239.0,13.0,10.0,49.0,22.0,10.0,
