Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
10,"Ballard, Charlie",19y 362d,28 (4-0-24 14.29%),1 (0.04),←,
7,"Brodie, Will",20y 331d,19 (2-0-17 10.53%),3 (0.16),←,
29,"Burgess, Chris",23y 236d,9 (3-0-6 33.33%),3 (0.33),←,
45,"Dawson, Jacob",19y 259d,4 (0-0-4 0.00%),1 (0.25),←,
12,"Day, Sam",26y 317d,115 (32-1-82 28.26%),79 (0.69),←,
17,"Ellis, Corey",22y 284d,30 (13-0-17 43.33%),7 (0.23),3 (0-0-3 0.00%),
8,"Fiorini, Brayden",21y 332d,42 (9-0-33 21.43%),13 (0.31),←,
1,"Hanley, Pearce",30y 247d,156 (44-0-112 28.21%),60 (0.38),27 (6-0-21 22.22%),2 (0.07)
5,"Harbrow, Jarrod",31y 2d,240 (84-2-154 35.42%),54 (0.22),170 (44-1-125 26.18%),33 (0.19)
40,"Heron, Jacob",19y 222d,11 (1-0-10 9.09%),2 (0.18),←,
20,"Hombsch, Jack",26y 135d,115 (53-0-62 46.09%),1 (0.01),17 (3-0-14 17.65%),
38,"Joyce, Jesse",21y 337d,62 (15-0-47 24.19%),2 (0.03),←,
34,"King, Ben",19y 13d,9 (0-0-9 0.00%),6 (0.67),←,
23,"Lemmens, Sean",24y 260d,82 (22-1-59 27.44%),21 (0.26),←,
41,"Lukosius, Jack",18y 345d,16 (3-0-13 18.75%),3 (0.19),←,
44,"Macpherson, Darcy",21y 264d,34 (6-0-28 17.65%),20 (0.59),←,
11,"Miller, Touk",23y 148d,95 (20-1-74 21.58%),27 (0.28),←,
35,"Rischitelli, Michael",33y 193d,238 (80-3-155 34.24%),90 (0.38),127 (31-0-96 24.41%),43 (0.34)
6,"Sexton, Alex",25y 229d,114 (28-0-86 24.56%),102 (0.89),←,
24,"Swallow, David",26y 243d,134 (34-0-100 25.37%),65 (0.49),←,
28,"Witts, Jarrod",26y 310d,97 (31-0-66 31.96%),25 (0.26),57 (13-0-44 22.81%),7 (0.12)
30,"Wright, Peter",22y 315d,64 (13-0-51 20.31%),83 (1.30),←,
Totals,Totals,24y 12d,1714 (497-8-1209 29.00%),668 (0.39),,
C,"Dew, Stuart",39y 336d,39 (7-0-32 17.95%),,←,
