Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bruhn, Tanner",6,3,5,11,1,,,2.0,,4.0,1.0,,,,,4.0,7.0,,1.0,1.0,,1.0,75.0
3,"Coniglio, Stephen",6,1,13,19,,,,5.0,,,7.0,2.0,,1.0,,15.0,10.0,,,5.0,,,85.0
13,"Cumming, Isaac",12,1,7,19,,1.0,,3.0,4.0,1.0,,1.0,2.0,,,5.0,12.0,,,2.0,,,81.0
16,"Daniels, Brent",11,2,7,18,,1.0,,2.0,,4.0,,5.0,1.0,,,6.0,10.0,,1.0,4.0,1.0,1.0,80.0
1,"Davis, Phil",6,1,6,12,,,,,1.0,,,2.0,2.0,1.0,,6.0,6.0,,,1.0,,,85.0
31,"Finlayson, Jeremy",9,2,4,13,1,,8.0,1.0,,2.0,5.0,1.0,2.0,,,5.0,6.0,,,2.0,,1.0,70.0
30,"Flynn, Matt",6,1,6,12,,,22.0,4.0,1.0,1.0,3.0,1.0,,,,7.0,3.0,,,1.0,,,55.0
12,"Green, Tom",8,1,14,22,,,,4.0,,4.0,3.0,3.0,1.0,,,10.0,12.0,,,2.0,,,82.0
19,"Haynes, Nick",6,4,8,14,,,,,3.0,,1.0,2.0,,1.0,,5.0,9.0,2.0,,5.0,,,88.0
27,"Himmelberg, Harry",6,3,2,8,3,,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,,6.0,3.0,1.0,1.0,2.0,,,95.0
23,"Hogan, Jesse",8,7,4,12,2,,,,,1.0,,4.0,1.0,,,5.0,7.0,1.0,4.0,2.0,,1.0,85.0
2,"Hopper, Jacob",13,5,10,23,,,,9.0,1.0,1.0,3.0,4.0,,2.0,,10.0,16.0,1.0,,1.0,,,78.0
39,"Idun, Connor",10,6,3,13,,,,1.0,3.0,1.0,,,1.0,,,4.0,9.0,,,1.0,,,84.0
22 ↓,"Kelly, Josh",12,2,7,19,,1.0,,7.0,2.0,2.0,4.0,1.0,1.0,,,8.0,11.0,,,,1.0,,56.0
40,"Kennedy, Adam",6,2,10,16,1,,,4.0,1.0,4.0,2.0,,,,,5.0,11.0,,1.0,,,,91.0
38,"Lloyd, Daniel",7,5,3,10,2,,,2.0,,2.0,,2.0,,2.0,,1.0,9.0,,2.0,2.0,,1.0,84.0
33,"OHalloran, Xavier",6,2,2,8,,,,3.0,,1.0,,1.0,2.0,1.0,,4.0,5.0,,,1.0,,1.0,83.0
36,"Perryman, Harry",11,3,12,23,1,,,3.0,4.0,3.0,,3.0,1.0,,,6.0,16.0,,,,,,79.0
50,"Reid, Sam",2,1,4,6,,,,2.0,1.0,,,5.0,,2.0,,1.0,5.0,,,2.0,,,87.0
28 ↑,"Sproule, Zach",1,1,2,3,,1.0,3.0,1.0,,,,2.0,,2.0,,2.0,1.0,,1.0,,,,23.0
14,"Taranto, Tim",18,4,9,27,,,,7.0,2.0,7.0,4.0,5.0,2.0,2.0,1.0,9.0,18.0,1.0,,2.0,,,77.0
15,"Taylor, Sam",7,7,5,12,,,,1.0,4.0,,,2.0,,1.0,,9.0,3.0,4.0,,5.0,,,96.0
8,"Ward, Callan",9,5,15,24,,,,3.0,4.0,1.0,1.0,1.0,1.0,,,8.0,16.0,,,3.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,69,158,344,11,6.0,35.0,66.0,31.0,41.0,35.0,49.0,18.0,16.0,1.0,141.0,205.0,10.0,11.0,44.0,2.0,6.0,
Opposition,Opposition,213,88,165,378,15,8.0,49.0,56.0,29.0,47.0,44.0,47.0,16.0,18.0,5.0,139.0,236.0,10.0,10.0,51.0,9.0,10.0,
