Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Cameron, Darcy",28y 360d,89 (49-3-37 56.74%),57 (0.64),88 (49-3-36 57.39%),57 (0.65)
25,"Crisp, Jack",30y 284d,243 (130-4-109 54.32%),84 (0.35),225 (123-4-98 55.56%),74 (0.33)
7,"Daicos, Josh",25y 229d,120 (69-3-48 58.75%),64 (0.53),←,
35,"Daicos, Nick",21y 191d,64 (43-2-19 68.75%),40 (0.63),←,
2,"de Goey, Jordan",28y 119d,169 (93-3-73 55.92%),198 (1.17),←,
5,"Elliott, Jamie",31y 326d,188 (114-3-71 61.44%),282 (1.50),←,
17,"Frampton, Billy",27y 235d,55 (31-2-22 58.18%),20 (0.36),31 (21-2-8 70.97%),8 (0.26)
36,"Harrison, Harvey",20y 245d,15 (8-2-5 60.00%),14 (0.93),←,
23,"Hill, Bobby",24y 154d,82 (46-3-33 57.93%),88 (1.07),41 (29-2-10 73.17%),54 (1.32)
32,"Hoskin-Elliott, Will",30y 314d,218 (109-3-106 50.69%),180 (0.83),166 (97-3-66 59.34%),138 (0.83)
15,"Kreuger, Nathan",25y 17d,14 (7-0-7 50.00%),11 (0.79),12 (6-0-6 50.00%),11 (0.92)
1,"Lipinski, Patrick",25y 361d,112 (66-2-44 59.82%),58 (0.52),56 (35-2-19 64.29%),28 (0.50)
44,"Long, Ned",21y 158d,7 (0-0-7 0.00%),1 (0.14),2 (0-0-2 0.00%),
37,"Markov, Oleg",28y 65d,85 (44-0-41 51.76%),7 (0.08),34 (22-0-12 64.71%),2 (0.06)
4,"Maynard, Brayden",27y 296d,203 (108-4-91 54.19%),20 (0.10),←,
26,"McInnes, Reef",21y 213d,19 (12-0-7 63.16%),18 (0.95),←,
30,"Moore, Darcy",28y 169d,167 (88-4-75 53.89%),67 (0.40),←,
9,"Noble, John",27y 109d,106 (62-3-41 59.91%),8 (0.08),←,
10,"Pendlebury, Scott",36y 187d,397 (239-5-153 60.83%),200 (0.50),←,
3,"Quaynor, Isaac",24y 179d,102 (58-2-42 57.84%),3 (0.03),←,
29,"Richards, Joe",24y 232d,6 (2-1-3 41.67%),5 (0.83),←,
8,"Schultz, Lachie",26y 225d,105 (50-3-52 49.05%),120 (1.14),15 (7-2-6 53.33%),19 (1.27)
22,"Sidebottom, Steele",33y 192d,325 (195-6-124 60.92%),191 (0.59),←,
Totals,Totals,27y 21d,2891 (1623-58-1210 56.14%),1736 (0.60),,
C,"McRae, Craig",50y 294d,68 (46-2-20 69.12%),,←,
