Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",29y 91d,148 (86-1-61 58.45%),52 (0.35),←,
17,"Arceri, Mark",26y 269d,80 (36-0-44 45.00%),119 (1.49),10 (3-0-7 30.00%),17 (1.70)
37,"Bassett, Adrian",24y 132d,24 (13-0-11 54.17%),7 (0.29),←,
16,"Bond, Chris",22y 176d,12 (4-0-8 33.33%),4 (0.33),←,
21,"Bradley, Craig",27y 271d,130 (78-1-51 60.38%),93 (0.72),←,
5,"Da Rui, Steven",27y 122d,52 (31-1-20 60.58%),5 (0.10),←,
35,"Dean, Peter",26y 134d,122 (76-1-45 62.70%),15 (0.12),←,
6,"Dorotich, Jon",29y 85d,100 (57-1-42 57.50%),85 (0.85),←,
12,"Gleeson, Adrian",24y 82d,101 (61-1-39 60.89%),97 (0.96),←,
13,"Hanna, Mil",25y 107d,80 (41-1-38 51.88%),40 (0.50),←,
10,"James, Michael",19y 203d,6 (3-0-3 50.00%),1 (0.17),←,
28,"Kernahan, David",26y 10d,41 (19-0-22 46.34%),8 (0.20),←,
4,"Kernahan, Stephen",27y 323d,132 (79-1-52 60.23%),350 (2.65),←,
44,"Madden, Justin",30y 51d,220 (135-1-84 61.59%),144 (0.65),175 (105-1-69 60.29%),124 (0.71)
33,"Majerczak, Mark",23y 92d,17 (9-0-8 52.94%),20 (1.18),←,
19,"Phillips, Andrew",21y 175d,36 (17-1-18 48.61%),25 (0.69),←,
7,"Ratten, Brett",20y 10d,15 (6-0-9 40.00%),2 (0.13),←,
36,"Rieniets, Tim",25y 98d,24 (12-0-12 50.00%),6 (0.25),←,
18,"Sartori, Peter",26y 270d,48 (29-0-19 60.42%),97 (2.02),←,
45,"Tarczon, Darren",20y 143d,6 (3-0-3 50.00%),4 (0.67),←,
Totals,Totals,25y 69d,1394 (795-10-589 57.03%),1174 (0.84),,
C,"Parkin, David",48y 312d,299 (173-1-125 58.03%),,136 (86-1-49 63.60%),
