Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Beaumont, Simon",8,2,7,15,,,,4.0,6.0,1.0,,3.0,,,,6.0,8.0,,,3.0,1.0,,
21,"Bradley, Craig",14,4,11,25,,,,3.0,1.0,8.0,2.0,4.0,1.0,2.0,,8.0,15.0,,1.0,2.0,2.0,,
39,"Christou, Ang",19,7,5,24,,,,1.0,8.0,1.0,1.0,1.0,1.0,,,4.0,19.0,,,6.0,4.0,,
20,"Eccles, Andrew",5,,1,6,,,,1.0,1.0,2.0,,,,,,1.0,4.0,,,1.0,,,
31,"Fletcher, Simon",5,4,11,16,,,1.0,2.0,,5.0,2.0,,,,,4.0,11.0,,,2.0,,,
45,"Franchina, Anthony",7,3,9,16,,1.0,,5.0,,6.0,2.0,4.0,1.0,4.0,,11.0,6.0,1.0,1.0,2.0,2.0,,
17,"Freeborn, Scott",10,6,7,17,,1.0,,2.0,3.0,3.0,2.0,4.0,1.0,3.0,,3.0,14.0,,,,,,
14,"Gallagher, David",4,3,4,8,,,,,,,2.0,,,,,3.0,6.0,,,1.0,,,
37,"Hotton, Trent",6,2,9,15,1,,10.0,5.0,,2.0,3.0,,1.0,,,9.0,6.0,2.0,1.0,3.0,,,
33,"Houlihan, Ryan",8,7,8,16,1,,,1.0,2.0,2.0,,2.0,1.0,1.0,,5.0,11.0,,,3.0,4.0,,
12,"Lappin, Matthew",6,2,8,14,1,1.0,,3.0,1.0,2.0,5.0,,1.0,,,6.0,8.0,,,1.0,,,
10,"Mansfield, Michael",6,2,7,13,,,,2.0,2.0,1.0,2.0,3.0,2.0,1.0,,6.0,7.0,,,5.0,,,
5,"McKay, Andrew",9,4,6,15,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,3.0,12.0,,,1.0,3.0,,
2,"McKernan, Corey",7,,4,11,,,11.0,1.0,,3.0,2.0,5.0,1.0,3.0,,6.0,5.0,,,,,,
19,"Merrington, Andrew",2,1,6,8,,2.0,,3.0,,,1.0,,,,,7.0,1.0,1.0,1.0,1.0,,,
18,"Murphy, Justin",8,3,6,14,,2.0,,6.0,,2.0,1.0,6.0,,1.0,,3.0,12.0,,,2.0,,,
40,"Plunkett, Jim",7,2,9,16,,,,3.0,,5.0,2.0,1.0,2.0,,,6.0,10.0,,,4.0,,,
28,"Prendergast, Ian",1,1,2,3,,,1.0,1.0,,,,2.0,,1.0,,,3.0,,,2.0,,,
7,"Ratten, Brett",11,5,11,22,2,,1.0,5.0,,4.0,2.0,,1.0,,,10.0,13.0,2.0,2.0,,,,
36,"Sporn, Trent",3,2,1,4,,,,,,,,,,,,1.0,3.0,,,3.0,2.0,,
8,"Whitnall, Lance",21,14,2,23,4,3.0,,,2.0,8.0,1.0,2.0,1.0,,1.0,6.0,18.0,3.0,7.0,2.0,2.0,,
34,"Wiggins, Simon",2,,1,3,,,,,,,,,,,,1.0,2.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,74,135,304,9,14.0,25.0,50.0,28.0,56.0,31.0,38.0,15.0,16.0,1.0,109.0,194.0,9.0,13.0,44.0,20.0,,
Opposition,Opposition,183,88,125,308,14,12.0,20.0,31.0,41.0,45.0,37.0,36.0,16.0,15.0,5.0,126.0,182.0,12.0,11.0,45.0,21.0,,
