Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",6,,5,11,1,,,2.0,,,,,2.0,,,,,,,,,,
3,"Breuer, Shayne",9,9,7,16,1,,,1.0,,,,,,1.0,,,,,,,,,
21,"Brown, David",13,3,6,19,,,,1.0,,,,,,,,,,,,,,,
26,"Burgoyne, Peter",6,1,2,8,1,,,2.0,,,,,,1.0,,,,,,,,,
36,"Carter, Stephen",7,2,1,8,,,,2.0,,,,,1.0,,,,,,,,,,
6,"Cummings, Scott",5,4,2,7,2,3.0,,,,,,,,,,,,,,,,,
19,"Dickie, Donald",17,8,9,26,,,,3.0,,,,,1.0,3.0,,,,,,,,,
4,"Downsborough, Ian",,,,,,,1.0,,,,,,,,,,,,,,,,
8,"Francis, Fabian",14,2,6,20,2,1.0,,4.0,,,,,,1.0,,,,,,,,,
10,"Francou, Josh",3,1,8,11,1,,,,,,,,1.0,1.0,,,,,,,,,
12,"Heaver, Brent",7,4,3,10,2,1.0,,,,,,,,,,,,,,,,,
39,"Heuskes, Adam",9,2,8,17,,,,3.0,,,,,2.0,,,,,,,,,,
29,"Kingsley, Adam",8,,5,13,,,,1.0,,,,,,,,,,,,,,,
20,"Lade, Brendon",6,1,1,7,1,,6.0,1.0,,,,,,2.0,,,,,,,,,
9,"Lyle, Brayden",14,5,7,21,,,,1.0,,,,,2.0,,,,,,,,,,
33,"Mead, Darren",5,1,4,9,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
14,"Paxman, Stephen",8,2,2,10,,,,,,,,,1.0,,,,,,,,,,
30,"Poole, Darryl",7,1,6,13,2,1.0,2.0,2.0,,,,,2.0,,,,,,,,,,
2,"Primus, Matthew",7,1,2,9,,,12.0,1.0,,,,,1.0,1.0,,,,,,,,,
24,"Squire, Damian",4,2,4,8,,,,,,,,,,,,,,,,,,,
15,"Wilson, Michael",17,7,5,22,,1.0,,3.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,56,93,265,13,9.0,22.0,28.0,,,,,14.0,12.0,,,,,,,,,
Opposition,Opposition,189,79,119,308,26,10.0,14.0,30.0,,,,,12.0,14.0,6.0,,,,,,,,
