North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",23y 60d,33 (14-1-18 43.94%),23 (0.70),←,
4,"Anthony, Liam",23y 269d,25 (8-1-16 34.00%),11 (0.44),←,
18,"Atley, Shaun",18y 265d,10 (3-0-7 30.00%),2 (0.20),←,
10,"Cunnington, Ben",19y 340d,27 (12-0-15 44.44%),3 (0.11),←,
45,"Delaney, Luke",21y 346d,3 (1-0-2 33.33%),,←,
27,"Edwards, Aaron",27y 95d,61 (32-1-28 53.28%),88 (1.44),57 (28-1-28 50.00%),86 (1.51)
22,"Goldstein, Todd",22y 339d,46 (21-1-24 46.74%),26 (0.57),←,
24,"Greenwood, Levi",22y 106d,30 (14-1-15 48.33%),5 (0.17),←,
6,"Hansen, Lachlan",22y 292d,59 (26-1-32 44.92%),46 (0.78),←,
23,"Harper, Kieran",18y 355d,5 (3-0-2 60.00%),4 (0.80),←,
29,"Harvey, Brent",33y 22d,311 (166-3-142 53.86%),357 (1.15),←,
34,"Macmillan, Jamie",19y 255d,10 (5-0-5 50.00%),2 (0.20),←,
42,"McMahon, Scott",25y 3d,78 (37-1-40 48.08%),25 (0.32),←,
39,"Pedersen, Cameron",24y 80d,3 (1-0-2 33.33%),,←,
20,"Petrie, Drew",28y 233d,187 (86-3-98 46.79%),175 (0.94),←,
3,"Rawlings, Brady",29y 360d,233 (114-2-117 49.36%),60 (0.26),←,
46,"Speight, Ben",21y 34d,8 (3-0-5 37.50%),6 (0.75),←,
9,"Swallow, Andrew",24y 3d,94 (40-1-53 43.09%),52 (0.55),←,
12,"Thomas, Lindsay",23y 97d,82 (35-2-45 43.90%),102 (1.24),←,
16,"Thompson, Scott",25y 27d,60 (21-2-37 36.67%),3 (0.05),←,
8,"Wells, Daniel",26y 122d,159 (79-2-78 50.31%),94 (0.59),←,
7,"Ziebell, Jack",20y 97d,34 (14-0-20 41.18%),7 (0.21),←,
Totals,Totals,23y 272d,1558 (735-22-801 47.18%),1091 (0.70),,
C,"Scott, Brad",35y 33d,32 (14-0-18 43.75%),,←,
