Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ballard, Charlie",7,4,2,9,,,,1.0,1.0,1.0,,2.0,,2.0,,3.0,4.0,1.0,,4.0,,,86.0
7,"Brodie, Will",10,4,16,26,,,,10.0,1.0,2.0,6.0,4.0,2.0,1.0,,12.0,15.0,,,2.0,,,68.0
29,"Burgess, Chris",5,2,6,11,1,,,1.0,2.0,2.0,1.0,2.0,,2.0,,6.0,5.0,,,3.0,,,91.0
45,"Dawson, Jacob",6,5,5,11,,,,2.0,1.0,,1.0,2.0,,1.0,,4.0,8.0,,,,,1.0,82.0
12,"Day, Sam",6,4,5,11,,1.0,,3.0,,2.0,,,1.0,,,3.0,8.0,,1.0,1.0,,1.0,73.0
17,"Ellis, Corey",7,3,13,20,,,,4.0,2.0,1.0,1.0,3.0,,,,9.0,11.0,,,,,,86.0
8,"Fiorini, Brayden",22,6,10,32,,,,5.0,2.0,5.0,3.0,2.0,1.0,,,8.0,22.0,,,,,1.0,83.0
1,"Hanley, Pearce",11,7,7,18,1,,,2.0,3.0,4.0,,4.0,1.0,1.0,,4.0,13.0,1.0,,,,,82.0
5,"Harbrow, Jarrod",12,2,4,16,,,,3.0,3.0,1.0,4.0,2.0,1.0,1.0,,9.0,6.0,,,4.0,,,91.0
40,"Heron, Jacob",2,1,14,16,,,,6.0,1.0,1.0,2.0,3.0,,1.0,,12.0,6.0,,,2.0,,2.0,81.0
20,"Hombsch, Jack",3,3,2,5,,,,1.0,,,,,,,,1.0,4.0,,,13.0,,,85.0
38,"Joyce, Jesse",6,2,5,11,,,,1.0,2.0,,,3.0,,1.0,,4.0,8.0,,,3.0,,,85.0
34,"King, Ben",7,6,5,12,1,2.0,,2.0,,2.0,,2.0,,1.0,,5.0,8.0,1.0,4.0,3.0,,1.0,72.0
23,"Lemmens, Sean",8,,5,13,1,,,8.0,,4.0,4.0,3.0,2.0,1.0,,10.0,3.0,,,,,,74.0
41,"Lukosius, Jack",14,6,1,15,,,,2.0,5.0,,,2.0,1.0,1.0,,4.0,6.0,2.0,,1.0,,,79.0
44,"Macpherson, Darcy",18,4,7,25,1,,,10.0,5.0,2.0,2.0,4.0,2.0,2.0,,13.0,11.0,,,,,,83.0
11,"Miller, Touk",17,9,10,27,,,,11.0,2.0,6.0,2.0,4.0,1.0,,2.0,10.0,16.0,1.0,,2.0,,1.0,88.0
35,"Rischitelli, Michael",6,1,6,12,1,,,5.0,,2.0,1.0,,3.0,,,10.0,3.0,,,2.0,,,77.0
6,"Sexton, Alex",10,4,2,12,3,,,2.0,,3.0,,6.0,,2.0,,2.0,10.0,,1.0,1.0,,1.0,87.0
24,"Swallow, David",11,1,3,14,,,,7.0,2.0,3.0,4.0,3.0,3.0,,,4.0,10.0,,,1.0,,,84.0
28,"Witts, Jarrod",10,2,2,12,,1.0,46.0,2.0,2.0,6.0,8.0,3.0,2.0,,,12.0,2.0,2.0,1.0,4.0,,,85.0
30,"Wright, Peter",12,6,4,16,2,2.0,6.0,3.0,,6.0,3.0,3.0,2.0,1.0,,6.0,9.0,1.0,2.0,8.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,82,134,344,11,9.0,52.0,91.0,34.0,53.0,42.0,57.0,22.0,18.0,2.0,151.0,188.0,9.0,9.0,54.0,,8.0,
Opposition,Opposition,238,112,148,386,15,9.0,32.0,71.0,40.0,50.0,39.0,48.0,18.0,21.0,4.0,144.0,240.0,13.0,11.0,46.0,8.0,10.0,
