Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Betts, Eddie",10,4,5,15,5,,,4.0,,1.0,,1.0,1.0,1.0,2.0,8.0,8.0,,2.0,,,,75.0
18,"Bower, Paul",5,4,7,12,,,,,,1.0,1.0,,,,,2.0,10.0,,,2.0,,,96.0
28,"Cloke, Cameron",12,10,4,16,,1.0,3.0,,,2.0,1.0,1.0,1.0,1.0,,4.0,12.0,1.0,,2.0,,,94.0
25,"Fevola, Brendan",6,3,4,10,2,1.0,,5.0,,3.0,,4.0,2.0,1.0,,4.0,5.0,1.0,1.0,2.0,,1.0,87.0
38,"Garlett, Jeff",8,5,2,10,1,1.0,,2.0,,4.0,1.0,1.0,,,,1.0,9.0,,1.0,2.0,,,71.0
4,"Gibbs, Bryce",24,6,6,30,,1.0,,1.0,2.0,6.0,7.0,3.0,3.0,,3.0,12.0,17.0,2.0,,1.0,,1.0,85.0
10,"Hadley, Richard",8,6,14,22,1,,,12.0,2.0,2.0,6.0,3.0,2.0,,,10.0,13.0,,,1.0,,,74.0
33,"Houlihan, Ryan",12,3,17,29,,,,6.0,,5.0,2.0,6.0,,3.0,,7.0,22.0,,,2.0,1.0,3.0,84.0
39,"Jacobs, Sam",2,4,6,8,,,20.0,3.0,2.0,,1.0,4.0,1.0,4.0,,2.0,6.0,,,3.0,,,55.0
40,"Jamison, Michael",3,3,,3,,,,3.0,,1.0,,1.0,,,,,3.0,,,2.0,2.0,,96.0
9,"Johnson, Chris",8,2,8,16,,,,2.0,1.0,2.0,,2.0,,1.0,,5.0,11.0,,,4.0,,1.0,85.0
45,"Joseph, Aaron",7,4,3,10,,,,4.0,1.0,1.0,,,1.0,,,3.0,8.0,1.0,,3.0,2.0,,88.0
5,"Judd, Chris",15,1,8,23,2,1.0,,6.0,,5.0,7.0,,,,,12.0,8.0,,,1.0,,,88.0
8,"Kreuzer, Matthew",5,6,11,16,1,1.0,21.0,4.0,1.0,2.0,1.0,3.0,1.0,,,4.0,12.0,2.0,1.0,3.0,,2.0,59.0
3,"Murphy, Marc",16,4,12,28,2,,,6.0,1.0,3.0,5.0,,2.0,,1.0,12.0,17.0,,,3.0,5.0,1.0,86.0
12,"Robinson, Mitch",7,4,6,13,3,,,6.0,,4.0,1.0,,3.0,,,8.0,6.0,,,3.0,,,79.0
2,"Russell, Jordan",10,7,7,17,1,,,3.0,2.0,2.0,1.0,2.0,,,,4.0,13.0,,1.0,1.0,,,87.0
29,"Scotland, Heath",11,3,18,29,,,,2.0,1.0,7.0,2.0,3.0,,1.0,,8.0,23.0,,,2.0,,1.0,80.0
6,"Simpson, Kade",21,7,6,27,,2.0,,3.0,4.0,6.0,3.0,6.0,3.0,1.0,,9.0,18.0,1.0,,2.0,3.0,,81.0
32,"Thornton, Bret",12,10,7,19,,,,1.0,3.0,,1.0,2.0,,1.0,,4.0,14.0,,,3.0,6.0,,100.0
30,"Waite, Jarrad",13,4,3,16,3,,,1.0,3.0,4.0,,1.0,,,,3.0,12.0,,,4.0,2.0,1.0,76.0
34,"Wiggins, Simon",12,10,9,21,2,3.0,,8.0,,1.0,2.0,2.0,3.0,1.0,,10.0,11.0,2.0,2.0,,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,110,163,390,23,12.0,44.0,82.0,23.0,62.0,42.0,45.0,23.0,15.0,6.0,132.0,258.0,10.0,8.0,46.0,21.0,11.0,
Opposition,Opposition,175,93,173,348,9,13.0,23.0,54.0,35.0,36.0,27.0,59.0,15.0,23.0,,115.0,227.0,11.0,16.0,50.0,17.0,7.0,
