Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",22y 244d,31 (14-0-17 45.16%),2 (0.06),←,
25,"Beinke, Bryan",24y 3d,8 (4-0-4 50.00%),7 (0.88),←,
26,"Bickley, Mark",30y 4d,182 (91-0-91 50.00%),59 (0.32),←,
18,"Bond, Troy",26y 25d,91 (55-0-36 60.44%),75 (0.82),55 (29-0-26 52.73%),49 (0.89)
24,"Burton, Brett",21y 96d,19 (8-0-11 42.11%),23 (1.21),←,
9,"Edwards, Tyson",23y 2d,80 (41-0-39 51.25%),45 (0.56),←,
36,"Goodwin, Simon",22y 225d,47 (29-0-18 61.70%),13 (0.28),←,
34,"Hart, Ben",25y 30d,177 (89-1-87 50.56%),34 (0.19),←,
11,"James, Brett",26y 236d,101 (51-1-49 50.99%),46 (0.46),59 (34-0-25 57.63%),20 (0.34)
35,"Jameson, Rod",29y 39d,150 (78-1-71 52.33%),111 (0.74),←,
3,"Jarman, Darren",32y 192d,193 (112-0-81 58.03%),307 (1.59),84 (47-0-37 55.95%),185 (2.20)
28,"Johnson, Kane",21y 146d,51 (26-0-25 50.98%),15 (0.29),←,
5,"Koster, Kym",26y 188d,115 (66-1-48 57.83%),42 (0.37),77 (46-0-31 59.74%),29 (0.38)
16,"McGregor, Ken",18y 191d,6 (3-0-3 50.00%),5 (0.83),←,
23,"McLeod, Andrew",23y 4d,98 (51-0-47 52.04%),98 (1.00),←,
21,"Ormond-Allen, Trent",23y 58d,47 (26-0-21 55.32%),3 (0.06),39 (22-0-17 56.41%),2 (0.05)
15,"Pittman, David",30y 166d,130 (64-1-65 49.62%),34 (0.26),←,
32,"Ricciuto, Mark",24y 61d,146 (70-1-75 48.29%),90 (0.62),←,
7,"Smart, Nigel",30y 79d,184 (90-1-93 49.18%),93 (0.51),←,
19,"Stevens, Mark",23y 287d,59 (36-0-23 61.02%),39 (0.66),38 (20-0-18 52.63%),19 (0.50)
29,"Thiessen, James",25y 179d,46 (21-0-25 45.65%),21 (0.46),39 (21-0-18 53.85%),18 (0.46)
30,"Vardy, Peter",23y 194d,58 (31-0-27 53.45%),93 (1.60),←,
Totals,Totals,25y 54d,2019 (1056-7-956 52.30%),1255 (0.62),,
C,"Blight, Malcolm",49y 173d,232 (136-0-96 58.62%),,71 (41-0-30 57.75%),
