Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
13,"Blumfield, Justin",25y 148d,133 (89-1-43 67.29%),88 (0.66),4 (3-0-1 75.00%),2 (0.50)
11,"Bowden, Joel",24y 304d,131 (67-0-64 51.15%),124 (0.95),←,
15,"Cameron, Leon",30y 231d,239 (128-3-108 54.18%),99 (0.41),67 (35-0-32 52.24%),31 (0.46)
9,"Campbell, Wayne",30y 210d,251 (117-1-133 46.81%),154 (0.61),←,
6,"Chaffey, Mark",25y 350d,105 (51-0-54 48.57%),24 (0.23),←,
24,"Coughlan, Mark",21y 1d,25 (10-0-15 40.00%),14 (0.56),←,
14,"Fiora, Aaron",22y 2d,44 (25-0-19 56.82%),14 (0.32),←,
19,"Fleming, Tim",25y 16d,2 (2-0-0 100.00%),1 (0.50),←,
2,"Gaspar, Darren",26y 336d,169 (78-0-91 46.15%),16 (0.09),148 (71-0-77 47.97%),15 (0.10)
20,"Hall, Ray",22y 176d,42 (21-0-21 50.00%),21 (0.50),←,
1,"Hilton, Rory",24y 6d,62 (31-0-31 50.00%),44 (0.71),53 (28-0-25 52.83%),41 (0.77)
44,"Houlihan, Adam",25y 15d,78 (41-1-36 53.21%),88 (1.13),17 (7-0-10 41.18%),13 (0.76)
28,"Johnson, Kane",25y 37d,108 (58-0-50 53.70%),44 (0.41),4 (3-0-1 75.00%),
39,"Kellaway, Andrew",27y 149d,107 (53-0-54 49.53%),20 (0.19),←,
35,"Newman, Chris",20y 338d,17 (6-0-11 35.29%),,←,
8,"Pettifer, Kayne",21y 89d,20 (11-0-9 55.00%),16 (0.80),←,
12,"Richardson, Matthew",28y 33d,160 (78-0-82 48.75%),486 (3.04),←,
18,"Rodan, David",19y 195d,26 (10-0-16 38.46%),24 (0.92),←,
4,"Rogers, Matthew",29y 147d,183 (98-1-84 53.83%),159 (0.87),←,
10,"Stafford, Greg",28y 237d,150 (71-1-78 47.67%),87 (0.58),20 (9-0-11 45.00%),29 (1.45)
32,"Tivendale, Greg",24y 2d,85 (41-0-44 48.24%),65 (0.76),←,
36,"Zantuck, Ty",21y 65d,36 (14-0-22 38.89%),7 (0.19),←,
Totals,Totals,24y 356d,2173 (1100-8-1065 50.62%),1595 (0.73),,
C,"Frawley, Danny",39y 225d,73 (37-0-36 50.68%),,←,
