Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Backwell, Brett",3,1,2,5,,,,,,1.0,,2.0,,,,2.0,3.0,,,,,,
29,"Beaumont, Simon",13,6,3,16,,,2.0,1.0,,6.0,1.0,1.0,2.0,1.0,,4.0,12.0,,,1.0,1.0,,
16,"Camporeale, Scott",17,3,2,19,3,,,4.0,6.0,2.0,3.0,3.0,1.0,1.0,3.0,5.0,14.0,,1.0,6.0,1.0,,
32,"Culpitt, Heath",8,3,5,13,,,,,2.0,5.0,1.0,1.0,,,,7.0,6.0,,,1.0,2.0,,
25,"Fevola, Brendan",5,4,4,9,3,,,2.0,,4.0,,2.0,2.0,,,4.0,6.0,,2.0,2.0,,,
31,"Fletcher, Simon",6,4,6,12,1,,,,2.0,,2.0,3.0,1.0,,,3.0,7.0,2.0,1.0,1.0,1.0,,
17,"Freeborn, Scott",6,2,4,10,,,,4.0,1.0,1.0,2.0,1.0,1.0,,,7.0,3.0,1.0,,6.0,,,
9,"Hickmott, Adrian",13,10,4,17,,,,4.0,3.0,2.0,1.0,1.0,,,,3.0,15.0,,,2.0,1.0,,
37,"Hotton, Trent",6,4,1,7,,1.0,1.0,3.0,,,,,,2.0,,,8.0,,,3.0,,,
33,"Houlihan, Ryan",9,2,1,10,3,1.0,,1.0,,2.0,,1.0,3.0,1.0,,7.0,3.0,,1.0,1.0,,,
27,"Hulme, Darren",13,1,5,18,,,,3.0,3.0,4.0,9.0,1.0,3.0,2.0,2.0,11.0,9.0,,,,,,
12,"Lappin, Matthew",13,2,9,22,1,2.0,,5.0,1.0,6.0,2.0,3.0,1.0,1.0,1.0,12.0,10.0,,,,,,
10,"Mansfield, Michael",7,2,3,10,,,,2.0,3.0,1.0,,,2.0,,,3.0,7.0,,,,,,
22,"Manton, Glenn",3,7,8,11,,,,,2.0,,,,1.0,,,3.0,7.0,1.0,,,,,
3,"Massie, Kris",9,5,7,16,,,,5.0,3.0,,,,4.0,,,7.0,8.0,,,2.0,2.0,,
5,"McKay, Andrew",9,1,8,17,,1.0,,3.0,1.0,3.0,1.0,,1.0,1.0,,6.0,11.0,,,3.0,,,
15,"Nelson, Ben",5,,2,7,,1.0,,,,,,,1.0,,,2.0,6.0,,,,,,
11,"Porter, Mark",5,3,8,13,,,29.0,2.0,,2.0,3.0,3.0,3.0,1.0,,10.0,3.0,2.0,,4.0,,,
7,"Ratten, Brett",17,6,9,26,2,,1.0,6.0,2.0,5.0,8.0,1.0,,,,8.0,18.0,,2.0,,1.0,,
23,"Rice, Dean",10,2,4,14,,,,1.0,1.0,1.0,2.0,,,1.0,,8.0,6.0,1.0,,4.0,,,
6,"Vance, Murray",3,,2,5,,,,,1.0,,,1.0,,,,2.0,3.0,,,,,,
8,"Whitnall, Lance",9,5,6,15,1,,8.0,1.0,2.0,2.0,2.0,1.0,,,,6.0,9.0,2.0,1.0,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,73,103,292,14,9.0,41.0,47.0,33.0,47.0,37.0,25.0,26.0,11.0,6.0,120.0,174.0,9.0,8.0,39.0,9.0,,
Opposition,Opposition,188,87,130,318,11,10.0,25.0,31.0,27.0,47.0,41.0,21.0,11.0,26.0,,130.0,201.0,15.0,13.0,27.0,13.0,,
