North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",24y 332d,98 (46-1-51 47.45%),97 (0.99),←,
11,"Archer, Glenn",20y 30d,13 (6-0-7 46.15%),4 (0.31),←,
12,"Blakey, John",26y 273d,140 (56-0-84 40.00%),40 (0.29),5 (4-0-1 80.00%),2 (0.40)
14,"Buckley, Ben",25y 298d,70 (29-0-41 41.43%),15 (0.21),←,
18,"Carey, Wayne",21y 331d,65 (32-0-33 49.23%),132 (2.03),←,
6,"Fairley, Ian",28y 217d,146 (70-2-74 48.63%),143 (0.98),←,
26,"Ishchenko, Alex",29y 3d,93 (36-0-57 38.71%),30 (0.32),21 (10-0-11 47.62%),5 (0.24)
7,"Laidley, Dani",26y 27d,57 (33-1-23 58.77%),11 (0.19),5 (4-0-1 80.00%),
9,"Larkin, Matthew",28y 247d,164 (83-3-78 51.52%),142 (0.87),←,
35,"Longmire, John",22y 113d,95 (43-1-51 45.79%),303 (3.19),←,
4,"Martyn, Mick",24y 235d,99 (46-1-52 46.97%),10 (0.10),←,
41,"McAdam, Adrian",22y 42d,1 (1-0-0 100.00%),7 (7.00),←,
8,"Pyman, Robert",21y 199d,3 (3-0-0 100.00%),4 (1.33),←,
22,"Roberts, Mark",27y 299d,95 (37-0-58 38.95%),38 (0.40),18 (11-0-7 61.11%),19 (1.06)
3,"Rock, Anthony",22y 206d,52 (26-0-26 50.00%),54 (1.04),←,
1,"Romero, Jose",21y 265d,63 (31-0-32 49.21%),80 (1.27),←,
2,"Schwass, Wayne",24y 147d,84 (38-0-46 45.24%),41 (0.49),←,
24,"Sholl, Craig",25y 114d,69 (35-0-34 50.72%),13 (0.19),←,
15,"Smith, Ross",28y 79d,156 (72-2-82 46.79%),33 (0.21),←,
10,"Stevens, Anthony",21y 295d,47 (23-0-24 48.94%),20 (0.43),←,
Totals,Totals,24y 261d,1610 (746-11-853 46.34%),1217 (0.76),,
C,"Pagan, Denis",45y 211d,5 (4-0-1 80.00%),,←,
