Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bennell, Harley",21,3,16,37,3,,,1.0,5.0,4.0,6.0,4.0,2.0,,3.0,11.0,23.0,,,2.0,2.0,1.0,82.0
44 ↓,"Bock, Nathan",5,3,2,7,,,,,4.0,,,1.0,,,,2.0,5.0,,,2.0,,,21.0
3,"Brennan, Jared",10,6,9,19,1,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,6.0,13.0,1.0,1.0,1.0,,,68.0
30,"Brown, Campbell",6,4,6,12,1,,,,1.0,3.0,,5.0,,3.0,,7.0,5.0,,1.0,2.0,,1.0,92.0
28,"Caddy, Josh",11,3,5,16,1,,,4.0,,4.0,2.0,3.0,,2.0,,5.0,12.0,1.0,,,,1.0,77.0
12,"Day, Sam",6,4,4,10,1,,,3.0,,3.0,,4.0,1.0,1.0,,3.0,7.0,,,3.0,,1.0,88.0
23,"Dixon, Charlie",4,2,10,14,,,12.0,4.0,2.0,1.0,4.0,2.0,,1.0,,11.0,3.0,1.0,,4.0,,,80.0
42,"Horsley, Kyal",12,7,13,25,,,,10.0,1.0,1.0,2.0,1.0,,,,9.0,16.0,1.0,,1.0,1.0,,68.0
7,"Hunt, Karmichael",6,3,16,22,1,1.0,,4.0,,2.0,6.0,2.0,2.0,1.0,,14.0,9.0,,2.0,1.0,,1.0,78.0
36,"Iles, Sam",20,10,9,29,1,,,1.0,6.0,2.0,2.0,3.0,,1.0,,7.0,22.0,1.0,,1.0,,1.0,94.0
19,"Lynch, Tom",12,9,8,20,,,,2.0,4.0,,,2.0,1.0,2.0,,9.0,12.0,2.0,,3.0,,,100.0
18,"McKenzie, Trent",9,4,8,17,,,1.0,2.0,2.0,2.0,4.0,4.0,1.0,,,8.0,10.0,1.0,,1.0,,2.0,84.0
41,"Prestia, Dion",16,5,16,32,,,,6.0,2.0,1.0,3.0,4.0,1.0,,,11.0,20.0,1.0,,,,,80.0
8,"Russell, Luke",14,8,7,21,1,1.0,1.0,6.0,,1.0,,2.0,,,2.0,2.0,19.0,1.0,1.0,1.0,4.0,,94.0
26,"Shaw, Matt",12,6,5,17,1,,,,1.0,3.0,1.0,3.0,,2.0,,3.0,15.0,,,3.0,1.0,,90.0
2,"Smith, Zac",6,4,10,16,,,20.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,,8.0,9.0,1.0,,4.0,1.0,1.0,90.0
24,"Swallow, David",11,5,5,16,3,,,3.0,,6.0,3.0,1.0,,,,5.0,11.0,,1.0,3.0,,1.0,83.0
48,"Tape, Seb",7,5,12,19,,,,1.0,1.0,2.0,,,,,,5.0,15.0,,,5.0,,1.0,93.0
20 ↑,"Toy, Josh",2,2,2,4,,,,2.0,,,,1.0,1.0,1.0,,1.0,3.0,,,,,,77.0
14,"Warnock, Matthew",10,9,6,16,,,,1.0,1.0,,,3.0,,,,3.0,13.0,1.0,,4.0,,,100.0
4,"Weller, Maverick",8,4,11,19,,,,5.0,1.0,3.0,2.0,1.0,2.0,,,6.0,13.0,,,,,1.0,84.0
38,"Wilkinson, Joel",8,5,8,16,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,3.0,13.0,,,4.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,111,188,404,14,3.0,36.0,60.0,35.0,44.0,42.0,51.0,13.0,18.0,5.0,139.0,268.0,12.0,6.0,45.0,9.0,12.0,
Opposition,Opposition,210,93,170,380,14,10.0,45.0,70.0,28.0,55.0,38.0,43.0,19.0,13.0,1.0,149.0,232.0,12.0,9.0,53.0,5.0,9.0,
